t[s],Z,vz,vzd
0.07875,0.15910613995388836,-0.013285468800962784,3.4065063766224264
0.08,0.1591021443119322,-0.00935710703004799,3.5869038858806803
0.08125,0.1591037354600176,-0.005213097861397323,3.7720488476318357
0.0825,0.15911121120460686,-0.0008474075399339288,3.9585611712642836
0.08375,0.15912487526788285,0.0037470627987900612,4.142129121493749
0.085,0.15914503137202832,0.008577412019222509,4.318440963035954
0.08625000000000001,0.15917197118940843,0.01364714587821706,4.482605807188881
0.08750000000000001,0.15920593819311787,0.018945397702250445,4.627416151579542
0.08875,0.15924716380643375,0.024457707710205116,4.745085340417214
0.09,0.15929587945263313,0.030169616120963694,4.827826717911172
0.09125,0.1593522720607415,0.036060174266608146,4.871220557243346
0.0925,0.159416350582778,0.042082477932018546,4.884314847486295
0.09375,0.15948807947651011,0.04818313401527446,4.879524506685236
0.095,0.1595674231997054,0.054308749414455466,4.869264452885389
0.09625,0.15965435344473342,0.06041627679837688,4.863458996636437
0.0975,0.159748870842372,0.06650405191879688,4.862070018505935
0.09875,0.15985098325800118,0.07258075629820941,4.8625687915659075
0.1,0.15996069855700096,0.07865507145910837,4.862426588888376
0.10125,0.16007802130292287,0.08473357163788976,4.859855944887499
0.10250000000000001,0.1602029428520048,0.09081440192655788,4.856034439345962
