time,shoulder_pos,shoulder_vel,shoulder_torque,elbow_pos,elbow_vel,elbow_torque
0,1.2,0,-5.249641003464,-2.35,0,-0.010796538200496
0.00125,1.20002491540919,0.008155372706705,-5.32706210247699,-2.34950884283097,0.162422770896996,-0.039289373393525
0.0025,1.20006047522941,0.016296323123168,-5.40567208606865,-2.34903070873389,0.273966791443116,-0.059557834884607
0.00375,1.20010610357228,0.024350339448967,-5.48512437086922,-2.34856492956155,0.342985557932096,-0.072937494482417
0.005,1.20016122454942,0.032244909883683,-5.5650723735089,-2.34811083716671,0.377832566657673,-0.080763923995629
0.00625,1.20022526227244,0.039907522626894,-5.64516951061791,-2.34766776340214,0.386861313913585,-0.084372695232918
0.0075,1.20029764085295,0.047265665878178,-5.72506919882644,-2.3472350401206,0.378425295993568,-0.085099380002959
0.00875,1.20037778440258,0.054246827837115,-5.80442485476472,-2.34681199917487,0.360878009191361,-0.084279550114427
0.01,1.20046511703293,0.060778496703284,-5.88288989506296,-2.34639797241771,0.3425729498007,-0.083248777375996
0.01125,1.20055906681195,0.066804275485832,-5.96051188847693,-2.34599230017854,0.330096617304429,-0.08306250095027
0.0125,1.20065907763282,0.072332226432174,-6.0389150122647,-2.34559435669341,0.322967523941822,-0.08365562941556
0.01375,1.20076459734505,0.077386526599298,-6.12011759580989,-2.34520352467502,0.318937185141258,-0.084682938704108
0.015,1.20087507379816,0.081991353044188,-6.20613796849612,-2.34481918683605,0.315757116331116,-0.085799204748156
0.01625,1.20098992105853,0.086159229006706,-6.29737471946464,-2.34444068131606,0.311662454008015,-0.086723966839362
0.0175,1.20110841806013,0.089856062458232,-6.3877474768871,-2.34406716796195,0.306822818941537,-0.087435817707053
0.01875,1.2012298099538,0.09303610755302,-6.46955612869275,-2.34369776204748,0.301891452969499,-0.087978113439973
0.02,1.20135334189038,0.095653618445326,-6.53510056281085,-2.3433315788464,0.297521597929722,-0.088394210126867
0.02125,1.20147837122177,0.097693146300803,-6.57827030367273,-2.34296788293451,0.294200977679323,-0.088718084009232
0.0225,1.20160470410401,0.099260430330686,-6.59931342171792,-2.3426065360957,0.291755244152615,-0.088946191939572
0.02375,1.20173225889419,0.100491506757608,-6.60006762388802,-2.34224754941588,0.28984453130321,-0.089065610923141
0.025,1.2018609539494,0.101522411804202,-6.58237061712464,-2.34189093398098,0.28812897308472,-0.089063417965196
0.02625,1.20199078764995,0.102482451334623,-6.54904993818142,-2.34153680785604,0.286311128701818,-0.08893885769113
0.0275,1.20212207846897,0.103474009779119,-6.50689244306028,-2.34118571702259,0.284263258363417,-0.088739845206888
0.02875,1.20225522490283,0.10459274120946,-6.46367481757521,-2.34083831444126,0.281900047529494,-0.088526463238554
0.03,1.20239062544789,0.105934299697415,-6.42717374754017,-2.34049525307268,0.279136181660025,-0.08835879451221
0.03125,1.20252860986224,0.107564666008292,-6.40343727037054,-2.34015709533948,0.275916749909791,-0.088283656957374
0.0325,1.20266923295089,0.109431127681547,-6.39159882988726,-2.33982404151217,0.272308456212801,-0.088294809317288
0.03375,1.2028124807806,0.111451298950173,-6.3890632215127,-2.33949620132325,0.268408408197868,-0.088372745538628
0.035,1.20295833941813,0.113542794047163,-6.3932352406692,-2.33917368450521,0.264313713493806,-0.088497959568072
0.03625,1.20310677495708,0.115632959068741,-6.40200315802693,-2.33885657583711,0.260110801077902,-0.088654603641416
0.0375,1.20325767359859,0.117688067564059,-6.41518914524732,-2.33854486028426,0.255843385321335,-0.088841463150947
0.03875,1.20341090157065,0.119684124945497,-6.43309884923963,-2.33823849785856,0.251544501943756,-0.089060981778073
0.04,1.20356632510125,0.121597136625437,-6.4560379169131,-2.33793744857189,0.247247186664815,-0.089315603204202
0.04125,1.20372378418933,0.12340186249953,-6.48419708684592,-2.33764163874329,0.242985569753096,-0.089606910632464
0.0425,1.20388301391754,0.125068080396499,-6.517307464292,-2.33735085992046,0.238798159672915,-0.089933045352877
0.04375,1.2040437231395,0.126564322628336,-6.55498524617417,-2.33706486995827,0.234724559437521,-0.090291288177184
0.045,1.20420562070879,0.127859121507032,-6.59684662941526,-2.33678342671159,0.230804372060163,-0.090678919917124
0.04625,1.20436839625399,0.128922408631094,-6.64254905365024,-2.3365062641661,0.227075410879235,-0.091093462358958
0.0475,1.20453166250352,0.129729712745089,-6.69191492936261,-2.33623302083085,0.223568330533715,-0.091533401187022
0.04875,1.20469501296077,0.130257961880099,-6.74480790974796,-2.33596331134571,0.220311995987725,-0.091997463060171
0.05,1.20485804112912,0.130484084067207,-6.80109164800194,-2.33569675035056,0.21733527220539,-0.092484374637258
0.05125,1.20502032368927,0.130385488208352,-6.86063001829904,-2.33543293017096,0.214666666273477,-0.092993122347914
0.0525,1.205181370031,0.129941506688902,-6.92328777872938,-2.33517135387523,0.212333253769325,-0.09352373170487
0.05375,1.20534067272141,0.129131952765081,-6.98892990836195,-2.33491150221736,0.21036175239292,-0.094076487991631
0.055,1.20549772432759,0.127936639693114,-7.05742138626576,-2.33465285595134,0.208778879844247,-0.094651676491703
0.05625,1.20565200316599,0.126335895035034,-7.12862455187729,-2.334394883389,0.20760939196342,-0.095248487089767
0.0575,1.20580293055048,0.124312103576109,-7.20239118610292,-2.33413700307349,0.206870197151082,-0.095861728075196
0.05875,1.2059499135443,0.121848164407416,-7.27857043021652,-2.33387862110579,0.206576241948006,-0.096485112338539
0.06,1.20609235921069,0.118926976620031,-7.35701142549194,-2.33361914358686,0.206742472894965,-0.097112352770344
