t[s],Z,vz,vzd
1.24,0.36514643744944275,-0.06365572603049678,-2.2911435557240294
1.245,0.3647708802308825,-0.07511144371204655,-2.295097861532474
1.25,0.3643379455662589,-0.08658693292471971,-2.3014126641522736
1.255,0.36384747558550085,-0.09809399615161245,-2.310197378482751
1.26,0.3632992506707494,-0.10964498295029045,-2.3216085916550058
1.265,0.36269298554167967,-0.1212530258139487,-2.335910766556717
1.27,0.3620283226439287,-0.13293257955019264,-2.353650992911474
1.275,0.36130481847185264,-0.14470083441520973,-2.3763255890639927
1.28,0.3605219061605684,-0.15658246225685393,-2.2127828090413644
1.285,0.3596836742795537,-0.16764637620293887,-2.234053479873166
1.29,0.3587895910620633,-0.1788166434980804,-2.255626696922364
1.295,0.3578391171776978,-0.19009477687310536,-2.2779317403523764
1.3,0.35683169500039896,-0.20148443545976957,-2.3009446126634594
1.305,0.35576674920838736,-0.21298915840231653,-2.3246131983129317
1.31,0.354643688087051,-0.2246122242672696,-2.3488599402027948
1.315,0.35346190546787265,-0.23635652383566644,-2.3735808765564292
1.32,0.35222078332747425,-0.24822442807967743,-2.398644659666493
1.325,0.35091969507130943,-0.2602176512329628,-2.4238917296434788
1.33,0.3495580095226606,-0.27233710972977276,-2.4491626784622964
1.335,0.3481350949078391,-0.28458292296429644,-2.475182034726919
1.34,0.34665030074296876,-0.2969588329740685,-2.4992119693889325
1.345,0.34510302627971506,-0.30945489265074116,-2.5258926542046023
1.35,0.34349260450098373,-0.32208435574626837,-2.5480753683710984
1.355,0.3418184808389505,-0.3348247324066485,-2.5734280021445826
1.36,0.3400800214777922,-0.3476918722316602,-2.593012278703976
1.365,0.3382767368106196,-0.3606569334345218,-2.6213658258164676
1.37,0.33640791799875946,-0.3737637623720229,-2.6354733944821556
1.375,0.3344732123530152,-0.3869411291488548,-2.648221414358453
1.38,0.33247230117290366,-0.4001822360223029,-2.658074704129181
1.385,0.3304049381261886,-0.4134726093430164,-2.663448439186732
1.39,0.3282709888694854,-0.4267898513406359,-2.662892546293601
1.395,0.32607046730010303,-0.4401043138764765,-2.655111289678297
1.4,0.3238035679494382,-0.45337987013296427,-2.638905122111961
1.405,0.32147069597165473,-0.46657439555669694,-2.6131651447623385
1.41,0.319072494866153,-0.4796402211003398,-2.5768533497819535
1.415,0.31660987242776584,-0.49252448767743173,-2.5265817878125088
1.42,0.31408408544549643,-0.5051573964538801,-2.4656895822241536
1.425,0.3114966562244261,-0.5174858442140565,-2.3908561660027363
1.43,0.30884945559989485,-0.5294401249062508,-2.3018941070672803
1.435,0.30614470762330304,-0.5409495953183625,-2.192428744793734
1.44,0.3033851489286234,-0.5519117389359288,-2.065270556405639
1.445,0.3005739584704724,-0.562238091630194,-1.9183908712856441
1.45,0.2977148082408781,-0.571830045918861,-1.7498473329151665
1.455,0.29481191182819283,-0.5805792825370533,-1.557567139626073
1.46,0.29187007623713507,-0.588367118211553,-1.339355242804407
1.465,0.28889475676500487,-0.595063894426042,-1.0929120032990163
1.47,0.28589211449266305,-0.6005284544683641,-0.8143837713504336
1.475,0.2828691126257789,-0.6046003733768321,-0.5038357089724812
1.48,0.2798335148657753,-0.6071195520007227,-0.15748850538014558
1.485,0.27679397989260235,-0.6079069946345881,0.22681207183670615
1.49,0.27376011522054905,-0.6067729344106607,0.6512500596265056
1.495,0.27074253179916846,-0.6035166842761129,1.103173634320692
1.5,0.2677525277176607,-0.598000816301543,1.6025909267273128
1.505,0.26480258840819987,-0.589987861892169,2.1359356628398167
1.51,0.261906047489052,-0.5793081838295799,2.706666331732091
1.515,0.25907717322681073,-0.5657748524482503,3.310612861812981
1.52,0.25633106428460395,-0.549221788441361,3.9477561633364857
1.525,0.2536836492448591,-0.5294830079489751,4.625678739774241
1.53,0.25115187617187734,-0.5063546145963526,6.536081949563769
1.535,0.24878350514385889,-0.47367420560369156,4.519130573359551
1.54,0.24652811237909814,-0.4510785529521479,3.9008489414121144
1.545,0.2443702408371934,-0.4315743083809514,3.363337231493272
1.55,0.2422964527257813,-0.41475762228242125,2.8887594264022347
1.555,0.24029488360010684,-0.40031382513488944,2.4689838709365013
1.56,0.2383550390716454,-0.38796890569228865,2.0965362462901957
1.565,0.2364676079501346,-0.37748622430215706,1.7658215040424352
1.57,0.23462432236736597,-0.36865711655373024,1.4715415734053465
1.575,0.23281782532541662,-0.3612994083898679,1.2089321008625475
1.58,0.23104155158781287,-0.3552547475207483,0.974624305857688
1.585,0.2292896434600218,-0.3503816255582121,0.7635014746707434
1.59,0.22755682287160028,-0.34656411768430384,0.5730849844253605
1.595,0.22583832941062848,-0.34369869219435917,0.4002658405967843
1.6,0.2241298425988473,-0.34169736235623777,0.24236765438883978
1.605,0.22242741498193874,-0.3404855233817121,0.09727214792896888
1.61,0.22072741917257951,-0.33999916187184676,-0.03682801598779761
1.615,0.21902650266701118,-0.3401833011136669,-0.16096380440165348
1.62,0.2173215620708647,-0.34098811922929884,-0.2759223168051719
1.625,0.21560972342167353,-0.3423677298382325,-0.38228983184106013
1.63,0.2138883275319081,-0.3442791779530888,-0.9398423466419565
1.635,0.21214343558887977,-0.34897838860566505,-0.6778825933372765
1.64,0.21038159658690972,-0.3523678003940097,-0.41498208230185796
1.645,0.20860938303926532,-0.35444270952887963,-0.13920980218835055
1.65,0.2068336892534427,-0.35513875716452203,-1.1642380317768009
1.655,0.2050288895237218,-0.36095994594418024,-1.2228887760191682
1.66,0.20319351758187465,-0.36707438836943423,-1.274037456737533
1.665,0.20132629471127367,-0.3734445741201972,-1.317215186637684
1.67,0.1994261414690748,-0.38003064843977397,-1.351863775234623
1.675,0.1974921916409806,-0.3867899656188402,-1.3774922856924263
1.68,0.1955238045146622,-0.3936774252636812,-1.393822543815066
1.685,0.1935205718341153,-0.4006465361093775,-1.4013286475630196
1.69,0.19148230594721205,-0.4076531773806528,-1.4012478290936023
1.695,0.189409008874898,-0.4146594144628118,-1.396032093965653
1.7,0.18730081101105894,-0.4216395727678152,9.023904779483615
1.705,0.185418210780485,-0.3765200461147876,8.924831120699238
1.71,0.1837587313417428,-0.3318958877484379,8.90729800374779
1.715,0.18232193436674682,-0.2873593949991966,8.981655174388926
1.72,0.18110967878439738,-0.24245111646988715,9.157019528824954
1.725,0.18012634870296612,-0.1966660162862514,9.442253023261756
1.73,0.17937907495897912,-0.1494547487974004,9.844327242803494
1.735,0.17887790940681672,-0.10023311043247768,10.368142235846769
1.74,0.1786359474199184,-0.04839239737966255,10.950960041237586
1.745,0.17866775944169705,0.006362404355732612,11.581853302140594
1.75,0.1789891178016297,0.06427167198653132,12.249597216972553
1.755,0.17961671609521632,0.12551965871731913,12.94234613983543
1.76,0.18056787304284386,0.1902313895255086,13.647334314640737
1.765,0.18186021334591246,0.25846806061371885,13.450463367703634
1.77,0.1834888152277894,0.32572037637538565,13.116613207879084
1.775,0.18544533243251568,0.3913034409452558,12.74200217645037
1.78,0.1877203996837094,0.45501345023874273,12.333544048658965
1.785,0.19030380552769705,0.5166811687975269,11.8977359429865
1.79,0.19318465476129656,0.5761698467199041,11.44035489318059
1.795,0.1963515128582321,0.6333716193871078,10.968491974095954
1.8,0.1997925832454681,0.6882140774472031,10.487094532323965
1.805,0.20349583098701168,0.7406495483087114,10.002031062555446
1.81,0.207449129496277,0.7906597018530643,9.517810116580236
1.815,0.2116403732498635,0.8382487507173045,9.038655147576492
1.82,0.21605758337387282,0.8834420248018625,8.569096294710896
1.825,0.2206890208973862,0.9262875047026771,8.109277060635556
1.83,0.2255231903399871,0.9668338885201775,7.664673897779728
1.835,0.23054897662309742,1.0051572566220641,7.2350462938758895
1.84,0.2357556390571389,1.041332486808294,6.82225844423602
1.845,0.24113285794641415,1.075443777855053,6.4270855326221294
1.85,0.24667075396869353,1.1075792044558772,6.049892728418129
1.855,0.25235989730444314,1.1378286671499238,5.690815235056498
1.86,0.2581913110169064,1.1662827424926505,5.349725374800052
1.865,0.26415646786015734,1.1930313686501912,5.026244146307647
1.87,0.2702472808040647,1.2181625887814687,4.719810698628898
1.875,0.27645608901301627,1.2417616417903152,4.4296997241402245
1.88,0.2827756397132274,1.2639101400422272,4.155005980001718
1.885,0.28919906556166897,1.2846851696883206,3.8949575556800973
1.89,0.29571986534830585,1.3041599573273794,3.648395059160034
1.895,0.3023318750112959,1.3224019325980096,3.414203300814389
1.9,0.3090292397572502,1.3394729491908668,3.1911329140831306
1.905,0.3158063828270701,1.3554286139639664,2.9779410341014554
1.91,0.3226579744243266,1.3703183194513,2.7720471910093423
1.915,0.3295788672035077,1.3841785558362218,2.573710416746458
1.92,0.33656410274583065,1.3970471084645906,2.3802133696041246
1.925,0.34360884362569327,1.408948175972521,2.1896990146446527
1.93,0.3507083269848014,1.4198966718216326,2.0000142240859375
1.935,0.35785781070397493,1.4298967438347001,1.8088178222339195
1.94,0.36505251487375545,1.438940833956099,1.6134657097578788
1.945,0.37228755569192296,1.4470081636335062,1.4103869076069913
1.95,0.3795578561890161,1.4540600994186321,1.1969387441033668
