time,shoulder_pos,shoulder_vel,shoulder_torque,elbow_pos,elbow_vel,elbow_torque
2.743241310119628906e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.698170255442521537e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.613148858491042503e+00
2.744838237762451172e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.264212702196620741e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.904794362765587223e+00
2.746736049652099609e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.772475484780158705e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.516071539010169111e+00
2.748176336288452148e+00,1.553507765436914489e-01,0.000000000000000000e+00,5.949634628845841267e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.574152899501719993e+00
2.749536752700805664e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.527192385207230219e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.034564308863981097e+00
2.750933408737182617e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.739656486896127063e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.139593647767203954e+00
2.752294540405273438e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.475427466002547483e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.502829525964751944e+00
2.753674745559692383e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.705631085898318577e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.616699836289035019e+00
2.755346775054931641e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.397423795753631293e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.464506142991503168e+00
2.756964445114135742e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.542842393565571069e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.536220234580460087e+00
2.758589506149291992e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.410565128301440652e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.471029150861446588e+00
2.760083198547363281e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.187545017949284354e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.360703974204212408e+00
2.761642694473266602e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.635943460787886217e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.581857232413770298e+00
2.763209581375122070e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.966121437118107718e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.744937915624675817e+00
2.764867782592773438e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.087012833830349301e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.804581162348807055e+00
2.766483306884765625e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.747174893125659434e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.130414428237450863e+00
2.768112421035766602e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.803161002412649427e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.664222206306412488e+00
2.769737243652343750e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.296761359450641748e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.413898974931532493e+00
2.771348953247070312e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.701555890941167659e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.120022368433522431e+00
2.772976636886596680e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.665681734480580767e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.102353535372292193e+00
2.774597883224487305e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.129168215463502989e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.331531019057309528e+00
2.776226520538330078e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.458323473263438252e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.494389627061509351e+00
2.777966499328613281e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.530194591372537438e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.023883758391749055e+00
2.779616594314575195e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.654475916602094365e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.085198655492916942e+00
2.781241655349731445e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.908591718160479456e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.716673076076547844e+00
2.782860040664672852e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.472782611756023208e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.501233879854084741e+00
2.784487009048461914e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.323476044429638954e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.933530706630522289e+00
2.785937786102294922e+00,1.553507765436914489e-01,0.000000000000000000e+00,8.663601505107518808e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.707365334834118897e+00
2.787896156311035156e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.453962830996503586e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.997353476907647973e+00
2.789507865905761719e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.362420350052959916e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.952168578670219645e+00
2.791139125823974609e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.223422930991491686e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.377622397907150464e+00
2.792745351791381836e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.963397654383093105e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.743457338724256012e+00
2.794203758239746094e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.317973188399105933e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.918650878613853195e+00
2.795700550079345703e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.881826306907731006e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.703147125526432326e+00
2.797508001327514648e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.207883280820518657e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.370081651222938568e+00
2.799137353897094727e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.356846394451722615e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.949594108320088282e+00
2.800717353820800781e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.591498868939030142e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.065326121724305963e+00
2.802334547042846680e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.949349387409356371e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.242180319447629522e+00
2.803956508636474609e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.674401379945691382e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.600403339610678266e+00
2.805585145950317383e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.232536512825007868e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.876162386102318003e+00
2.807213068008422852e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.132757390623306826e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.320642926811775197e+00
2.808841943740844727e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.718798285644955293e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.622211511196016254e+00
2.810500860214233398e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.631713539044246097e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.579083806546788260e+00
2.812114477157592773e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.817927173000290164e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.177230968297984681e+00
2.813749313354492188e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.221545026588274574e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.376451876815116826e+00
2.815381288528442383e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.646557527106149443e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.586462033956794748e+00
2.816987991333007812e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.895688208780557993e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.203131928771291825e+00
2.818610191345214844e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.223792330798904260e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.871116557780138301e+00
2.820240020751953125e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.586314396909093816e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.556412443126575340e+00
2.821865320205688477e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.957994161945092459e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.246278556249758473e+00
2.823500633239746094e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.521930255511934282e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.031119071822792499e+00
2.825118780136108398e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.336364722681510075e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.939481939233108854e+00
2.826745271682739258e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.893648216013098295e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.214497163977554806e+00
2.828364133834838867e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.804722384324821682e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.664312137431497085e+00
2.829984188079833984e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.116039217693653551e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.818220146302016005e+00
2.831606626510620117e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.333802216216530834e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.925725412012583071e+00
2.833211421966552734e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.668377446208348935e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.597112495972062618e+00
2.834856748580932617e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.020297180646344337e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.276790612737636721e+00
2.836476087570190430e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.075096898452025496e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.809972140353999670e+00
2.838098764419555664e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.378309278321245168e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.959795495784717900e+00
2.839540719985961914e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.558032024313249941e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.048670610433325656e+00
2.841138601303100586e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.023582872589448911e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.772285751057808056e+00
2.842746973037719727e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.397512235776289469e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.956820770233358431e+00
2.844375610351562500e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.340781832899527348e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.928852356352565245e+00
2.845833778381347656e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.420030976037996329e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.968009740231916105e+00
2.847514629364013672e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.428260443929102674e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.478293141945044908e+00
2.849116325378417969e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.879964398895661359e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.207275047330396589e+00
2.850749969482421875e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.853634899427847316e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.194141299145886848e+00
2.852345943450927734e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.600322617453517005e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.562950735299708072e+00
2.853960752487182617e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.443480435016422536e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.979541143402887116e+00
2.855580329895019531e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.929615143042726189e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.219272073293218739e+00
2.857217550277709961e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.465919170412049777e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.990621105191797469e+00
2.858683586120605469e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.898092555132486758e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.710297379357871073e+00
2.860322475433349609e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.923747670806849497e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.229061209712734026e+00
2.861933946609497070e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.697656028649750626e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.117276234990355555e+00
2.863497257232666016e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.037064634987136635e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.284646528741645533e+00
2.865117311477661133e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.515445803227469135e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.520949584977216773e+00
2.866745948791503906e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.218957031892761833e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.868332390166869139e+00
2.868363857269287109e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.370080338837611489e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.942837198202845173e+00
2.869832754135131836e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.646548630911683908e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.585685540512673519e+00
2.871334552764892578e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.337227316557080492e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.433084772278553132e+00
2.873005151748657227e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.593992878566422133e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.066107399676884171e+00
2.874597787857055664e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.344983832457417039e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.943052165830985167e+00
2.876235008239746094e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.978858880654970731e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.255965756308086156e+00
2.877816677093505859e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.274887198520929577e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.895912940109295342e+00
2.879388332366943359e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.159910561219915870e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.839093499589571579e+00
2.881011724472045898e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.472296977097816484e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.993125036005952921e+00
2.882620334625244141e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.582936362856739443e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.553941530150427575e+00
2.884157657623291016e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.889986735575349019e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.211823774511382013e+00
2.885661602020263672e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.815288829919456060e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.174919595682819562e+00
2.887062072753906250e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.314303848157579946e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.421515110616685007e+00
2.889000892639160156e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.296383350529597855e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.906474551826775610e+00
2.890583038330078125e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.556585985251896620e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.034849887952789871e+00
2.892208814620971680e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.556073746719877526e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.034570271596138014e+00
2.893835306167602539e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.797333676988898343e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.660037086260076400e+00
2.895293951034545898e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.264961338350381492e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.396875391448953785e+00
2.896714925765991211e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.752017963344940421e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.143561220307034887e+00
2.898346185684204102e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.643290880302029633e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.089994068974746710e+00
2.899831056594848633e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.342377073633533424e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.435125527413699587e+00
2.901345014572143555e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.693654905492503637e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.608641426001787167e+00
2.903263330459594727e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.567936613702060722e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.040549900573452646e+00
2.904840230941772461e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.917582243545314036e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.213069634216500603e+00
2.906471490859985352e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.451181073941203881e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.982585332936922740e+00
2.908082962036132812e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.015341945871580442e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.273656406584798617e+00
2.909713268280029297e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.247050426973619119e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.894077539293046009e+00
2.911335229873657227e+00,1.553507765436914489e-01,0.000000000000000000e+00,5.306095044369252278e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.540314989441960769e+00
2.912956476211547852e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.894276712742078317e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.213805243568761405e+00
2.914621829986572266e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.544451168621105541e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.028595064636922629e+00
2.916221380233764648e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.708937078602225768e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.603816157859583313e+00
2.917864322662353516e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.489345455569393906e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.495262022659316514e+00
2.919499158859252930e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.800117589142334662e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.661129355598689017e+00
2.921124219894409180e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.011456528381933451e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.777822268886398938e+00
2.922746419906616211e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.329008517240680198e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.393309288164797266e+00
2.924248695373535156e+00,1.553507765436914489e-01,0.000000000000000000e+00,9.245586872187721017e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.734762041727495152e+00
2.925847768783569336e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.632419925988453535e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.578141052237684860e+00
2.927478551864624023e+00,1.553507765436914489e-01,0.000000000000000000e+00,5.211263471059036867e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.851619545718689253e+00
2.929095506668090820e+00,1.553507765436914489e-01,0.000000000000000000e+00,5.675742022348356564e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.080934084928728112e+00
2.930732488632202148e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.815751625568997163e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.656321131857493967e+00
2.932359218597412109e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.201718595217358576e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.859221414425430652e+00
2.933973550796508789e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.176997360930212677e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.859307772938236347e+00
2.935621500015258789e+00,1.553507765436914489e-01,0.000000000000000000e+00,-4.013667351318699339e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.079977238988537813e+00
2.937245845794677734e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.006015294009243721e+00,-3.146180817080924674e-01,0.000000000000000000e+00,6.774925131181229965e+00
2.938888549804687500e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.900743712287189080e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.204395053987301623e+00
2.940500497817993164e+00,1.553507765436914489e-01,0.000000000000000000e+00,6.207789939354039888e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.343544763517176222e+00
2.942114353179931641e+00,1.553507765436914489e-01,0.000000000000000000e+00,7.515379597107858523e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.989175235495972416e+00
2.943740606307983398e+00,1.553507765436914489e-01,0.000000000000000000e+00,5.403664448362045292e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.946330049855388822e+00
2.945361852645874023e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.047797165733850289e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.289287829573878774e+00
2.946828842163085938e+00,1.553507765436914489e-01,0.000000000000000000e+00,-1.359890870277879582e+00,-3.146180817080924674e-01,0.000000000000000000e+00,5.606723794352513224e+00
2.948342561721801758e+00,1.553507765436914489e-01,0.000000000000000000e+00,-1.199362134463224372e+00,-3.146180817080924674e-01,0.000000000000000000e+00,5.685952950276285556e+00
2.949833631515502930e+00,1.553507765436914489e-01,0.000000000000000000e+00,3.523482771738213892e-01,-3.146180817080924674e-01,0.000000000000000000e+00,6.452163833227851697e+00
2.951472997665405273e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.444116803709504460e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.472512510974457456e+00
2.953090906143188477e+00,1.553507765436914489e-01,0.000000000000000000e+00,7.432694670439715878e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.948219452615356673e+00
2.954711914062500000e+00,1.553507765436914489e-01,0.000000000000000000e+00,8.240126363777244833e+00,-3.146180817080924674e-01,0.000000000000000000e+00,1.034669149347298500e+01
2.956302404403686523e+00,1.553507765436914489e-01,0.000000000000000000e+00,6.280839508546815608e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.379329685738140299e+00
2.957872629165649414e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.625861410970184551e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.080818410070007118e+00
2.959501981735229492e+00,1.553507765436914489e-01,0.000000000000000000e+00,-2.511397346100961325e+00,-3.146180817080924674e-01,0.000000000000000000e+00,5.038168098920724702e+00
2.961125373840332031e+00,1.553507765436914489e-01,0.000000000000000000e+00,-2.832636779980774122e+00,-3.146180817080924674e-01,0.000000000000000000e+00,4.879458711384140557e+00
2.962746143341064453e+00,1.553507765436914489e-01,0.000000000000000000e+00,-5.758317688710498095e-01,-3.146180817080924674e-01,0.000000000000000000e+00,5.993803234629359267e+00
2.964375257492065430e+00,1.553507765436914489e-01,0.000000000000000000e+00,4.490165762723210996e+00,-3.146180817080924674e-01,0.000000000000000000e+00,8.495182899246811914e+00
2.965880632400512695e+00,1.553507765436914489e-01,0.000000000000000000e+00,9.232070389575595115e+00,-3.146180817080924674e-01,0.000000000000000000e+00,1.083658043321553777e+01
2.967476844787597656e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.023517971850655783e+01,-3.146180817080924674e-01,0.000000000000000000e+00,1.133177610135327207e+01
2.969109058380126953e+00,1.553507765436914489e-01,0.000000000000000000e+00,7.654649735508875175e+00,-3.146180817080924674e-01,0.000000000000000000e+00,1.005749955213812896e+01
2.970727205276489258e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.534989669558492142e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.529472444526565056e+00
2.972363710403442383e+00,1.553507765436914489e-01,0.000000000000000000e+00,-3.623283180694843342e+00,-3.146180817080924674e-01,0.000000000000000000e+00,4.488828560533350220e+00
2.973970413208007812e+00,1.553507765436914489e-01,0.000000000000000000e+00,-6.675851464307384298e+00,-3.146180817080924674e-01,0.000000000000000000e+00,2.981833785072829812e+00
2.975597381591796875e+00,1.553507765436914489e-01,0.000000000000000000e+00,-2.861077045489210935e+00,-3.146180817080924674e-01,0.000000000000000000e+00,4.865430915942999590e+00
2.977221488952636719e+00,1.553507765436914489e-01,0.000000000000000000e+00,2.104388816546227670e+00,-3.146180817080924674e-01,0.000000000000000000e+00,7.317345039149907748e+00
2.978871345520019531e+00,1.553507765436914489e-01,0.000000000000000000e+00,9.875330562080820940e+00,-3.146180817080924674e-01,0.000000000000000000e+00,1.115431150612733546e+01
2.980482578277587891e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.212651515310084704e+01,-3.146180817080924674e-01,0.000000000000000000e+00,1.197846053888201467e+01
2.982075214385986328e+00,1.553507765436914489e-01,0.000000000000000000e+00,1.205424356978198830e+01,-3.146180817080924674e-01,0.000000000000000000e+00,1.197846053888201467e+01
2.983731269836425781e+00,1.553507765436914489e-01,0.000000000000000000e+00,6.467506851894084363e+00,-3.146180817080924674e-01,0.000000000000000000e+00,9.470997030295158936e+00
2.985348463058471680e+00,1.553507765436914489e-01,0.000000000000000000e+00,-2.142567420190334193e+00,-3.146180817080924674e-01,0.000000000000000000e+00,5.219792848839556854e+00
