time,x,y,xd,yd,zdd,h,q1,q2,q1d,q2d,tau1,tau2,Fx,Fy,Fz,basepos
10.72616666666616,0.053472703686422776,-0.3357009619284741,-9.257881579066119,-3.407113848163449,0.0,0.8034431984683555,-6.875988185303123,-1.462983038005619,-35.96600390704516,12.732021330096789,-9.0,-9.0,0,0,0,0.8173109448063381
10.72716666666616,0.04353401733200299,-0.3386769297218827,-10.007517886057105,-2.825004690692227,-67.6010862642076,0.8017815100315031,-6.912130031673996,-1.4527440379534158,-36.141846370873346,10.239000052203298,-9.0,-4.688661928785152,0,0,0,0.8165839910270515
10.728166666666159,0.03326144852903623,-0.3413326382752008,-10.3369142811461,-2.4961351115215256,0.0,0.799622455185119,-6.948704200738888,-1.442746249455409,-36.574169064891734,9.997788498006623,-9.0,-3.813457092920089,0,0,0,0.8157892693985052
10.729166666666158,0.022750546343859424,-0.3437144585178698,-10.572156845336487,-2.2158520409301556,-61.65325409072435,0.796989669815467,-6.985772046599664,-1.4324804402164275,-37.067845860776444,10.26580923898158,-9.0,-5.655617454222863,0,0,0,0.8149273867539857
10.730166666666157,0.011855684749532941,-0.3456822883385252,-10.949103207012875,-1.7914055904200117,-60.54894828028426,0.7946700526908468,-7.023240364507343,-1.4228247178491193,-37.468317907678326,9.655722367308087,-9.0,-3.1383483507316328,0,0,0,0.8139965866730834
10.731166666666157,0.0008139807589916948,-0.34740434196437087,-11.09389279811726,-1.541205029541751,0.0,0.7903960260648568,-7.061267130318878,-1.4124235029534864,-38.02676581153531,10.401214895632947,-9.0,-7.592198985774729,0,0,0,0.8129987602056781
10.732166666666156,-0.010728850063690287,-0.34853712989488583,-11.582873708335034,-0.9376188741154898,-63.31796530271273,0.7885609821037389,-7.099600231976564,-1.4034975950274615,-38.33310165768544,8.925907926024973,-9.0,-1.0557459643595735,0,0,0,0.8119314158325084
10.733166666666156,-0.022214500788333064,-0.3495692678916371,-11.528263222453923,-0.8377088347583852,0.0,0.786758656278349,-7.138644078291403,-1.3926144219527226,-39.0438463148386,10.883173074738886,-9.0,-9.0,0,0,0,0.8107979338354196
10.734166666666155,-0.03425563454226779,-0.3498669347686684,-12.067153556430473,-0.08674608481747281,-59.308260261770535,0.7842158398127316,-7.177918931251425,-1.38380291215675,-39.274852960022635,8.811509795972373,-9.0,-0.1316800217670533,0,0,0,0.8095961971356952
10.735166666666155,-0.046143526763373244,-0.35013947499948556,-11.91911040562967,-0.06467379023521147,-62.28446435631189,0.779091285521516,-7.217988827306564,-1.3724060041942894,-40.06989605513813,11.396907962460624,-9.0,-9.0,0,0,0,0.8083284234932522
10.736166666666154,-0.05852038592293682,-0.3496445518381965,-12.390422934363823,0.7179355224383945,0.0,0.7769694586059858,-7.258291563630562,-1.3629523964931716,-40.30273632399755,9.453607701117786,-9.0,-3.483160156061132,0,0,0,0.8069952619653779
10.737166666666154,-0.07095509812601357,-0.34883793349936876,-12.444857236978208,1.0329478488632775,-60.92028187391052,0.7748500346409635,-7.299195144725718,-1.3525055625276816,-40.903581095155715,10.44683396549006,-9.0,-8.509750523651093,0,0,0,0.8055974227185817
10.738166666666153,-0.08376266658620755,-0.34726683083566834,-12.799777546630422,1.8102500648001225,0.0,0.7724318196793798,-7.3403689877317095,-1.3436236289217445,-41.17384300599152,8.881933605937077,-9.0,-1.6702784151975436,0,0,0,0.80413817198863
10.739166666666152,-0.09646373904474304,-0.3455418789074247,-12.695152743481703,1.963104359913463,-61.91990176987554,0.766583083652061,-7.382280802199877,-1.332654806379314,-41.91181446816719,10.968822542430443,-9.0,-9.0,0,0,0,0.8026158543421266
10.740166666666152,-0.10949157671837456,-0.34298399078170916,-13.00160374912549,2.808026804727555,0.0,0.7640630988289646,-7.424419359788806,-1.3233880950396042,-42.13855758892961,9.26671133970977,-9.0,-5.180853012621853,0,0,0,0.8010374093578917
10.741166666666151,-0.122574438183041,-0.33993905969911536,-13.047666672045906,3.2993890227955727,-49.816368996650624,0.759076740236141,-7.467057215311882,-1.3137500890337217,-42.637855523075835,9.638006005882481,-9.0,-8.007233049364672,0,0,0,0.7994024172724469
10.74216666666615,-0.1358315254312864,-0.3361266617738531,-13.20329897572909,4.075170012262965,-43.88658038038873,0.7565367019139706,-7.509986030937163,-1.30518330713952,-42.928815625280656,8.56678189420175,-9.0,-4.613907654797771,0,0,0,0.7977167719831281
10.74316666666615,-0.14904487162676391,-0.331875327716863,-13.152251079029945,4.515980717875154,0.0,0.7540227718191171,-7.553452357485937,-1.29582627268997,-43.46632654877456,9.357034449549847,-9.0,-9.0,0,0,0,0.7959795429092419
10.74416666666615,-0.16238738228953442,-0.3267405353250179,-13.258349833909165,5.407070410884252,-38.12967543280658,0.7512842642700175,-7.597115995152489,-1.2879772889322298,-43.6636376665519,7.848983757740195,-9.0,-5.099458397254537,0,0,0,0.7942005415034947
10.74516666666615,-0.17563544506314543,-0.3211150306914208,-13.154746114265595,5.8986567538347945,-38.90110306044705,0.7452386140990689,-7.6412702184751184,-1.2794972614707183,-44.1542233226299,8.480027461511577,-9.0,-9.0,0,0,0,0.7923775592535568
10.746166666666149,-0.1889049495231997,-0.31459234888825743,-13.152010747599107,6.80078195905846,0.0,0.7425588301920268,-7.685595149223078,-1.2724543168936537,-44.324930747959115,7.042944577064633,-9.0,-6.397352432217019,0,0,0,0.7905218371751654
10.747166666666148,-0.20204449486920162,-0.307442998602264,-13.007682338796275,7.427834741272282,-31.5251161120701,0.7400333969971556,-7.730288752524937,-1.2654063559751842,-44.69360330186011,7.0479609184695615,-9.0,-9.0,0,0,0,0.7886329762883
10.748166666666148,-0.2150869267976238,-0.29938861195068533,-12.885263627570914,8.334737862322912,-21.253117275968393,0.7369752760368716,-7.775123632706637,-1.259746950226845,-44.834880181699546,5.659405748339227,-9.0,-6.565431855847663,0,0,0,0.7867215210329925
10.749166666666147,-0.22790588479511228,-0.29069420528362827,-12.646493588490026,8.97272140858148,0.0,0.7331554927811051,-7.820288212080935,-1.2541230743749285,-45.16457937429734,5.623875851916392,-9.0,-9.0,0,0,0,0.7847869915670747
10.750166666666146,-0.2405056521421638,-0.2810982763573182,-12.40118220495689,9.872712769725242,-10.802976365090357,0.7292432964693664,-7.865559540751253,-1.2498594867151323,-45.271328670318084,4.26358765979624,-9.0,-8.068071734798863,0,0,0,0.7828408382817255
10.751166666666146,-0.2528024256697301,-0.27070849726377877,-12.075900365054101,10.662534770448111,-7.918629248619278,0.7222487123717269,-7.91100360100708,-1.2464344848811322,-45.44406025582663,3.4250018340000397,-9.0,-8.776473011557897,0,0,0,0.7808861986686155
10.752166666666145,-0.26474275872696396,-0.25945477436171366,-11.69360815886195,11.52093660150803,0.0,0.7192577130239942,-7.956543718665152,-1.2442376841664233,-45.54011765807279,2.1968007147087585,-9.0,-8.35452709638517,0,0,0,0.778930762728251
10.753166666666145,-0.27625576724502277,-0.24739652660395606,-11.2422913271424,12.317750569412846,3.4822262400555264,0.7166163689133275,-8.002203233183446,-1.2430345299705021,-45.65951451829254,1.203154195921313,-9.0,-9.0,0,0,0,0.7769790204697327
10.754166666666144,-0.28727664149383825,-0.23447685529572132,-10.72280546090985,13.16942212165902,0.0,0.7129011100884473,-8.047911993931935,-1.2431893626861867,-45.70876074848939,-0.15483271568466206,-9.0,-9.0,0,0,0,0.7750387430237767
10.755166666666144,-0.297732339868368,-0.22071534390553083,-10.13015579822974,13.999124358704826,15.817424865621714,0.7087670429367164,-8.093660433808406,-1.2447083672507733,-45.74843987647083,-1.5190045645865524,-9.0,-9.0,0,0,0,0.7731156621037253
10.756166666666143,-0.3075496299019991,-0.2061365550999636,-9.464299025005698,14.801777154685073,21.365794699553906,0.7018436342432773,-8.139440955406403,-1.2475984037264782,-45.78052159799729,-2.890036475704971,-9.0,-9.0,0,0,0,0.7712154175964941
10.757166666666143,-0.3166553983809114,-0.19077028957852285,-8.725517027484583,15.572046405024935,22.162297651830865,0.699241354292928,-8.18524829666837,-1.2518663465352209,-45.8073412619663,-4.267942808742663,-9.0,-9.0,0,0,0,0.7693435265155286
10.758166666666142,-0.32497699260292,-0.1746518452171437,-7.91444997132189,16.304344605525745,0.0,0.6964294333676564,-8.231079864568102,-1.2575184111633841,-45.831567899731475,-5.6520646281633,-9.0,-9.0,0,0,0,0.7675053559638578
10.759166666666141,-0.3324425993778087,-0.15782227306901656,-7.032136035693831,16.992835453534614,33.8004324333883,0.6902639976688492,-8.276936029558321,-1.2645594880613418,-45.85616499021914,-7.041076897957739,-9.0,-9.0,0,0,0,0.7657061006382223
10.76016666666614,-0.33898166838608956,-0.14032862493965814,-6.080057687007666,17.63144437949459,0.0,0.6874842783933772,-8.322820375544413,-1.2729925018012387,-45.884345986093074,-8.433013739896873,-9.0,-9.0,0,0,0,0.7639507651748976
10.76116666666614,-0.3445253860673253,-0.12222418541096741,-5.060193894013533,18.213876896063944,42.83245248788528,0.684787230470028,-8.368739902182075,-1.2828178110493762,-45.91952663766184,-9.825309248137595,-9.0,-9.0,0,0,0,0.7622441514138671
10.76216666666614,-0.34900720529863666,-0.10356867942924174,-3.9750772115455772,18.733646534106345,49.48220996573278,0.6793806078149808,-8.414705178191005,-1.2940326618263265,-45.96527600893079,-11.214850776950312,-9.0,-9.0,0,0,0,0.7605908504567811
10.76316666666614,-0.3523634347758172,-0.0844284449767555,-2.8278542198412584,19.184113933293425,0.0,0.6768401845466598,-8.4607304460126,-1.3066307031469337,-46.025267821595016,-12.598041320607301,-9.0,-9.0,0,0,0,0.7589952392273889
10.764166666666139,-0.3545338902701617,-0.06487655898296088,-1.6223474194856466,19.558538386333623,60.081238241795916,0.6743245517553594,-8.506833679444778,-1.3206015707093106,-46.10323343217885,-13.970867562376778,-8.525309374066374,-9.0,0,0,0,0.7574614811175435
10.765166666666138,-0.3554570133226955,-0.0449941195991249,-0.357540321970947,19.848649504447785,0.0,0.6713022585757585,-8.553008774744482,-1.335969341125883,-46.17509529970405,-15.367770416572416,-6.938140101481181,-9.0,0,0,0,0.7559945049397064
10.766166666666138,-0.3550634192484873,-0.02487316460167202,0.9739494001654583,20.042906127130504,66.96251947273547,0.668053717064485,-8.599190013112663,-1.3528435593760837,-46.18123836818025,-16.8742182502007,-5.378396875545874,-9.0,0,0,0,0.7546010640527522
10.767166666666137,-0.3532899957918367,-0.004614382886629437,2.3654334960233685,20.132709292653473,72.57610388219452,0.6626779433639148,-8.64532065613215,-1.371328793022692,-46.130643019486726,-18.48523364660837,-3.790095761629594,-9.0,0,0,0,0.7532871154060444
10.768166666666136,-0.35008027108232076,0.015672349416475745,3.809797460454887,20.10892780564785,73.5096478213164,0.6605976538495756,-8.691349804652344,-1.3915272345280962,-46.029148520194646,-20.19844150540423,-2.12806963241367,-9.0,0,0,0,0.7520579052874015
10.769166666666136,-0.345385135003175,0.03586744069696143,5.299141617688029,19.961925132014574,0.0,0.6585017418859287,-8.737229922178765,-1.4135405512060826,-45.880117526420506,-22.01331667798637,-0.3554943478180519,-9.0,0,0,0,0.7509180172894325
10.770166666666135,-0.3391639025540514,0.055841110061094504,6.824435474402901,19.681634481527233,85.686808211997,0.65460230724917,-8.782914846623724,-1.4374711285915154,-45.684924444959385,-23.930577385432834,1.5577838062152978,-9.0,0,0,0,0.7498713891695
10.771166666666135,-0.3313857140655274,0.07545302245916684,8.375179789006413,19.257690537083953,93.71180939993292,0.6527858894376626,-8.828358159055965,-1.4634228082811414,-45.44331243224028,-25.951679689626054,3.6362700814746063,-9.0,0,0,0,0.7489213035816342
10.772166666666134,-0.3220312680235632,0.09455209800831096,9.93907651119862,18.679628972422545,89.46145607270168,0.6510358850958775,-8.87351181266092,-1.491501188763503,-45.15365360495665,-28.078380482361656,5.899297354257392,-9.0,0,0,0,0.7480703564557936
10.773166666666134,-0.3110948770933669,0.11297657351238412,11.501713137582973,17.937166524771023,0.0,0.6495370448365034,-8.918324952355173,-1.521813534640044,-44.813139694252996,-30.312345876540974,8.361028826723803,-9.0,0,0,0,0.7473204060391858
