t[s],Z,vz,vzd
0.575,0.5542928471576032,0.4178826337173848,-19.284236426028855
0.58,0.5559001544155394,0.32146145158724054,-21.771006761367968
0.585,0.5569631865044414,0.2126064177804007,8.980135477042818
0.59,0.5582507219802695,0.2575070951656148,-28.28757545317469
0.595,0.5588310680697682,0.11606921789974137,-1.8582646064944657
0.6,0.5593649575441045,0.10677789486726903,-8.335682419954342
0.605,0.559690454957942,0.06509948276749733,-12.28667381984199
0.61,0.5597087855262834,0.0036661136682873754,-14.643486067528444
0.615,0.5593610289429367,-0.06955131666935485,-14.695943144349053
0.62,0.5586458737809812,-0.1430310323911001,-8.892243113991125
0.625,0.5577084125411759,-0.18749224796105574,8.830015949530102
0.63,0.5569917017001088,-0.14334216821340523,-23.53293795255699
0.635,0.5556866674102279,-0.26100685797619017,-18.234544188756303
0.64,0.553925769515628,-0.35217957891997165,-20.113526601910927
0.645,0.5516620334559804,-0.45274721192952627,0.3214937991844704
0.65,0.5494063347413124,-0.4511397429336039,-10.542111081293434
0.655,0.546887083249612,-0.5038502983400711,-6.697895124250078
0.66,0.5442003843798053,-0.5373397739613215,-12.718448036871049
0.665,0.5411957243090769,-0.6009320141456768,-14.1884856768875
0.67,0.5378363520964263,-0.6718744425301143,-13.935033142198133
0.675,0.5341286040552208,-0.7415496082411049,-13.190913567231439
0.68,0.5300910831748344,-0.8075041760772621,-12.591518032161002
0.685,0.5257387743436441,-0.8704617662380671,-12.350781584744263
0.69,0.5210776959728352,-0.9322156741617884,-12.435431276549634
0.695,0.5161057318201124,-0.9943928305445365,-12.711067393972646
0.7,0.5108159909825405,-1.0579481675143998,-13.040719861299031
0.705,0.505200232148436,-1.123151766820895,-13.332268887657305
0.71,0.4992511665921401,-1.1898131112591814,-13.546294984145554
0.715,0.49296344366124056,-1.2575445861799093,-13.683405210847864
0.72,0.4863336356000698,-1.3259616122341487,-13.766734899472628
0.725,0.47935965916641227,-1.3947952867315119,-13.828569131296831
0.73,0.4720399685044723,-1.463938132387996,-13.903544217216918
0.735,0.46437268923710184,-1.5334558534740808,-14.022725456955916
0.74,0.45635484183330755,-1.6035694807588603,-14.188775443347563
0.745,0.4479822750434296,-1.6745133579755982,-14.292487414330598
0.75,0.43925239606819333,-1.7459757950472512,-13.928772236549724
0.755,0.4301742977870433,-1.8156196562299998,-12.18134596229875
0.76,0.42079166585683586,-1.8765263860414936,-7.913427058298434
0.765,0.41121119825017094,-1.9160935213329857,-2.285971133098933
0.77,0.4015735813651785,-1.9275233769984803,-6.620144795250791
0.775,0.3917704608603048,-1.9606241009747343,-38.904210829817046
0.78,0.38099473508468573,-2.1551451551238197,-56.721690723107116
0.785,0.36880096704098897,-2.438753608739355,19.691425378152857
0.79,0.357099484631746,-2.3402964818485907,25.61295617932643
0.795,0.3460383261269862,-2.2122317009519588,504.42040235893575
0.8,0.3475876776811998,0.3098703108427201,-25.91208732446095
0.805,0.3484892270523019,0.18030987422041536,-5.284085640356594
0.81,0.34925867428239504,0.1538894460186324,20.70856668647162
0.815,0.35054583567965,0.2574322794509905,14.56200909752176
0.82,0.352197047304343,0.3302423249385993,11.644123827357348
0.825,0.3541393620247199,0.388462944075386,9.897865807093076
0.83,0.35632912339027417,0.4379522731108514,8.770649798794857
0.835,0.3587381510007983,0.4818055221048257,8.024763299275811
0.84,0.3613477976938043,0.5219293386012047,7.5370197701690245
0.845,0.36414586988106457,0.5596144374520499,7.236333375292638
0.85,0.36712485040270715,0.595796104328513,7.0784993495694835
0.855,0.37028079340808895,0.6311886010763604,7.034296519096944
0.86,0.3736125938264482,0.6663600836718452,7.083162779047246
0.865,0.3771214733142836,0.7017758975670814,7.209391195911923
0.87,0.3808105875820168,0.737822853546641,7.399430850198097
0.875,0.38468468762100494,0.7748200077976315,2.0223024441909683
0.88,0.38860934522109786,0.7849315200185863,-0.7068786343013773
0.885,0.3925163308553333,0.7813971268470795,-4.5432192127844555
0.89,0.39630973600924907,0.7586810307831572,-6.284494824567096
0.895,0.3999460287925507,0.7272585566603217,-7.852380528376521
0.9,0.4033860120626429,0.6879966540184391,-8.668715538490664
0.905,0.40660927744427283,0.6446530763259858,-10.664066390226836
0.91,0.4095659411661471,0.5913327443748516,-11.177565894234554
0.915,0.4122431657406655,0.5354449149036788,-11.713311221463416
0.92,0.4146275575346473,0.47687835879636176,-11.996074498993973
0.925,0.41671204746615426,0.4168979863013919,-13.426513140299813
0.93,0.4184608745691537,0.34976542059989285,-14.11046267822981
0.935,0.4198569401051974,0.2792131072087438,-14.051862262197275
0.94,0.4209017090846862,0.20895379589775742,-13.32762593766544
0.945,0.42161328741573334,0.1423156662094302,-12.739946856199238
0.95,0.42200636707537553,0.07861593192843401,-11.732431666709527
0.955,0.42210613594334995,0.019953773594886377,-10.28776375017811
0.96,0.42194871071756995,-0.03148504515600417,-8.746470225368277
0.965,0.4215726237361557,-0.07521739628284556,-7.177842385449751
0.97,0.42101709069510523,-0.11110660821009431,-5.093519153329087
0.975,0.42033421967522155,-0.13657420397673975,-3.207729966969403
0.98,0.41957115540616363,-0.15261285381158676,-1.7060936301854834
0.985,0.4187654387963511,-0.16114332196251419,-1.942732633090273
0.99,0.41791115387071126,-0.17085698512796554,-1.7504233992061629
0.995,0.41701310836009126,-0.17960910212399636,-3.155597654339683
1.0,0.4160361729081128,-0.19538709039569477,-7.4036635183139055
1.005,0.41487414586817645,-0.2324054079872643,-21.15453278895931
1.01,0.41318325550851615,-0.33817807193206084,-19.34235388892225
1.015,0.4110088063016328,-0.4348898413766721,-16.738424517331296
1.02,0.40841589648181614,-0.5185819639633286,-12.440348040024688
1.025,0.40551197796099886,-0.580783704163452,-8.009900212306714
1.03,0.4024078119348739,-0.6208332052249856,-3.7262062912546114
1.035,0.3992104907514676,-0.6394642366812587,0.17653333505228375
1.04,0.39601758290143757,-0.6385815700059974,3.6687748837435947
1.045,0.3929163944235012,-0.6202376955872794,4.530833874595492
1.05,0.38992847679242965,-0.5975835262143019,6.984056770686183
1.055,0.3871151605806253,-0.562663242360871,9.208202555460229
1.06,0.3845320494327074,-0.5166222295835698,11.157862814169993
1.065,0.3822278848551438,-0.4608329155127199,12.802566513400084
1.07,0.38024378444041523,-0.39682008294571947,14.111810566333219
1.075,0.378612479289845,-0.3262610301140534,15.112856658201748
1.08,0.37735899555572977,-0.25069674682304466,15.785769248214761
1.085,0.3765001560528199,-0.17176790058197083,16.15295509318154
1.09,0.3760451404272396,-0.09100312511606314,16.25952530503465
1.095,0.3759966129342851,-0.009705498590889886,16.115203524115223
1.1,0.37635096552943353,0.07087051902968623,15.757660642040081
1.105,0.37709925964063296,0.14965882223988664,15.22291744855867
