t[s],q_urdf_hip,q_urdf_knee,qd_urdf_hip,qd_urdf_knee,qdd_urdf_hip,qdd_urdf_knee,Tau_urdf_hip,Tau_urdf_knee
0.475,0.34528152320730887,-1.5427208348000563,-3.3194079125100346,-2.929371395175234,-16.222197239849606,-160.55443409585246,-9.600000000000001,-0.2304118418149429
0.48,0.32827892871376246,-1.5613815526283288,-3.4005188987092825,-3.7321435656544963,-23.828884218705753,-170.5755930538851,-9.600000000000001,-0.23865139280192454
0.485,0.3106806121147484,-1.5843066602829483,-3.5196633198028113,-4.585021530923922,-33.99304697140485,-177.66870499434503,-9.600000000000001,-0.24515409020498052
0.49,0.2922324693414492,-1.6116734855624266,-3.6896285546598357,-5.4733650558956475,-47.21223632776923,-181.03122841840445,-9.600000000000001,-0.24910403037393924
0.495,0.2726040206599558,-1.6435660915523649,-3.925689736298682,-6.37852119798767,-51.26383698837583,-2865.905631651438,-9.600000000000001,-2.3497466776048643
0.5,0.251693976053753,-1.7471063383335892,-4.182008921240561,-20.70804935624486,802.4934216010024,109.31554619054117,9.600000000000001,0.48785808746180465
0.505,0.25084626698757523,-1.84791369646005,-0.16954181323554884,-20.161471625292155,802.1449479874238,2313.236399362243,9.600000000000001,2.0859881000189486
0.51,0.2700521816210831,-1.8908901446024546,3.8411829267015705,-8.59528962848094,970.0215481717232,307.54830278332804,9.600000000000001,0.4677982643017496
0.515,0.31350863495888404,-1.9261778851752762,8.691290667560187,-7.057548114564299,1040.9763017050293,-1053.0919929870795,9.600000000000001,-0.7290401301853003
0.52,0.38298949583931075,-1.9877929255727746,13.896172176085333,-12.323008079499697,965.9279544055819,-731.4948377249383,8.33172146062252,-0.748460277290061
0.525,0.476618555579877,-2.067695336913397,18.725811948113243,-15.980482268124389,-976.9749664127559,824.3011088750097,-9.600000000000001,0.1440859265289613
0.53,0.5458232411601243,-2.1269902205321434,13.840937116049464,-11.85897672374934,-1065.4609282393226,1035.3342893595789,-9.600000000000001,0.6293540417809141
0.535,0.5883914035343886,-2.1604017469169006,8.513632474852852,-6.682305276951445,-1134.8489707001663,1011.7681046729758,-9.600000000000001,0.8296941997786095
0.54,0.6025883416411487,-2.1685190706848334,2.83938762135202,-1.6234647535865658,-1167.325052994038,1027.461941541236,-9.600000000000001,0.9429943321182795
0.545,0.5876021534230579,-2.1509498459142353,-2.9972376436181705,3.513844954119614,-795.3970355566897,711.2806756766564,-6.618565195505041,0.6269245050651937
0.55,0.5527310393160498,-2.115598604251721,-6.97422282140162,7.070248332502896,73.84720984746173,-61.617894460992716,0.4742799404679286,-0.11983963779228028
0.555,0.5197061054552283,-2.081787809950731,-6.604986772164311,6.762158860197932,-64.28354946077346,60.36644641362173,-0.687784137208738,-0.014101098131304005
0.56,0.48507408285788745,-2.046467854489401,-6.9264045194681785,7.063991092266041,818.2560310379638,-774.1989980533194,7.0472131914233005,-0.6397035595933979
0.565,0.47089846103649563,-2.0305028739794038,-2.835124364278359,3.1929961019994435,793.3708082934415,-754.5430516441168,7.00386434686531,-0.5489399474953751
0.57,0.4765571094224399,-2.0334014697605096,1.131729677188849,-0.5797191562211403,-1085.7658509693251,1009.3033557079174,-9.600000000000001,0.7184883838046439
0.575,0.455071611534151,-2.0110674816489174,-4.297099577657777,4.466797622318447,489.9048336478603,-479.2482678622268,4.32229525942502,-0.3547814679556064
0.58,0.4458337344870586,-2.000714700233881,-1.8475754094184755,2.070556283007313,678.5371240484883,-638.7920260759425,6.085008912706582,-0.42852665042071786
0.585,0.4535592855411784,-2.006331719470743,1.545110210823966,-1.1234038473724,-1071.3689917587194,983.4197483988135,-9.600000000000001,0.65334860815601
0.59,0.43450061180133026,-1.9873632449976346,-3.811734747969631,3.7936948946216673,1053.1831625874615,-993.9130578549267,9.475197441419217,-0.6591671921316444
0.595,0.44177151712616863,-1.9932425969708993,1.4541810649676763,-1.1758703946529665,-468.7397132499803,424.7677557575214,-4.230475975590175,0.27062957867577714
0.6,0.4373239296197575,-1.9885027550502261,-0.8895175012822252,0.9479683841346405,-90.92646059965124,73.77780680363223,-0.8248417903200683,0.04449816538683412
0.605,0.4306031805983551,-1.9819184679594621,-1.3441498042804814,1.3168574181528017,139.38921824561857,-143.8539119346984,1.2554590440116695,-0.09554820683444024
0.61,0.42736716203309316,-1.9789305286670655,-0.6472037130523886,0.5975878584793096,284.3041867749192,-279.7160764903822,2.5761861978920906,-0.17800115746437406
0.615,0.4312387481372042,-1.9829354912869286,0.7743172208222074,-0.8009925239726013,285.1788374586253,-278.2993557035481,2.5789794618715747,-0.1787409257163583
0.62,0.4422398051777809,-1.9938979377993804,2.200211408115334,-2.192489302490342,-65.93817707531004,52.3611347393765,-0.6093344963818832,0.025586008789183545
0.625,0.4515924077914748,-2.0035513559433475,1.8705205227387838,-1.9306836287934592,-1069.1277796896238,983.1614413659894,-9.594741115907985,0.6470334023549845
0.63,0.43421681591292816,-1.9886257380531651,-3.475118375709336,2.9851235780364878,778.4044475603031,-740.0323962835007,6.997511766043828,-0.4953543506183504
0.635,0.43630133522338904,-1.9922009300700703,0.4169038620921799,-0.715038403381016,489.52028756343384,-472.67308783341537,4.415340558960618,-0.309094666549054
0.64,0.4506238617229358,-2.007592949282811,2.864505299909349,-3.078403842548093,567.6391763151444,-534.2439751099198,5.059979448530753,-0.372443157877892
0.645,0.47913736763036113,-2.036341067873299,5.702701181485072,-5.749623718097692,-612.2335430416873,551.8066439659052,-5.502507217905847,0.34802858755898564
0.65,0.4923450349617443,-2.05129402036464,2.641533466276635,-2.990590498268166,23.498294964429117,-28.720691916696023,0.18467173945757506,-0.03168323121808543
0.655,0.5061401596672382,-2.0669649901538985,2.7590249410987804,-3.1341939578516462,-175.79935482348301,150.55779460647307,-1.5511204116044741,0.1044033610152999
0.66,0.515540300502145,-2.078872015077995,1.8800281669813654,-2.381404984819281,137.5822282365936,-136.95172685942492,1.1786331805874672,-0.11273896480529386
0.665,0.5283799970429667,-2.094202833173577,2.5679393081643336,-3.0661636191164057,201.47738923450942,-195.76028730166985,1.7081954220497713,-0.16779907080776293
0.67,0.546256628314651,-2.1144276584517008,3.575326254336881,-4.044965055624755,173.3325751268246,-168.77784822194195,1.43205612777334,-0.15947070032258948
0.675,0.5684665739645061,-2.138871929935373,4.441989129971004,-4.888854296734465,122.42983800130258,-120.68512326307042,0.9648050224368301,-0.13246475014785877
0.68,0.5937372655643937,-2.166333329500622,5.054138319977517,-5.492279913049817,83.2122608722707,-83.40524148280187,0.6075686196064897,-0.1102357333416903
0.685,0.621088263686088,-2.1958798601029414,5.470199624338871,-5.909306120463826,64.42170489855891,-64.99000017359293,0.4298605343586082,-0.101037063733734
0.69,0.6500498044302464,-2.2270511407096003,5.7923081488316654,-6.234256121331791,61.600639619454846,-61.214956835789295,0.38640177634446254,-0.10388085014870968
0.695,0.6805513611648911,-2.259752795237154,6.100311346928939,-6.5403309055107375,66.69405144276668,-64.63413749438814,0.40501129214288084,-0.1138776445537013
0.7,0.7127202691856049,-2.2940703032020675,6.433781604142773,-6.863501592982678,73.10357289191326,-69.21571751875169,0.43011041437986414,-0.12591171797904402
0.705,0.7467167665286166,-2.3301182041049495,6.79929946860234,-7.209580180576436,77.24957179035896,-71.74021507048141,0.4339829580765792,-0.13648656427723047
0.71,0.7826445031663873,-2.367959610384594,7.185547327554135,-7.568281255928843,78.20086232689543,-71.42031477204569,0.4115730634245093,-0.14408167246346285
0.715,0.8205272613623305,-2.407586524533539,7.576551639188612,-7.925382829789072,76.63192197124624,-68.91749525530017,0.3704401304737076,-0.14870519898147194
0.72,0.8603258176075547,-2.448936376063867,7.959711249044843,-8.269970306065574,73.85091356970581,-65.44089622560635,0.3221594153736823,-0.15123662882175878
0.725,0.9019706466920215,-2.491922249999835,8.328965816893373,-8.597174787193605,71.20135848200835,-62.19904393244242,0.27737295386090977,-0.15291045791407523
0.73,0.9453955097385386,-2.536463100034114,8.684972609303415,-8.908170006855817,69.83323187605161,-60.1904092737246,0.24409430667988702,-0.1550442614159561
0.735,0.9905662035819569,-2.582508710300236,9.034138768683674,-9.20912205322444,70.57794589301304,-60.09183279734238,0.22710118554695688,-0.15880128047583109
0.74,1.0375013460727005,-2.630056616386292,9.387028498148739,-9.509581217211153,73.32247170574998,-61.73323089754389,0.22461778001628152,-0.1642517495679044
0.745,1.086269550356088,-2.6791478532447863,9.753640856677489,-9.818247371698872,74.87298571083815,-62.34524550673666,0.21722539527912843,-0.1672711073254276
0.75,1.1369095792822463,-2.729797721240949,10.128005785231679,-10.129973599232555,64.44490766595253,-52.9379598149892,0.14638702769261872,-0.15277123184997773
0.755,1.1891607309000536,-2.7817710382324865,10.450230323561442,-10.3946633983075,18.913590077974817,-14.758888381152854,-0.10318351150981124,-0.08698258221548312
0.76,1.2418847222698102,-2.834113327433553,10.544798273951317,-10.468457840213265,-88.62631974153334,72.51840555997487,-0.6488687015836937,0.07097294118967833
0.765,1.2923930556460284,-2.88464265649562,10.10166667524365,-10.105865812413391,-225.01319343232453,179.14337605090043,-1.2919732004597029,0.27636165320621137
0.77,1.3372760591864385,-2.9306934011564145,8.976600708082026,-9.210148932158889,-104.6917721411435,54.58775370710498,-0.5958726152177035,0.10027655289431701
0.775,1.37954176842332,-2.9753794519745314,8.453141847376308,-8.937210163623364,759.1119857254985,-303.06375461891093,3.4170182512243983,-0.8758162998113984
0.78,1.440785277303339,-3.027642096658121,12.2487017760038,-10.452528936717918,1552.8978684282913,2232.100687313598,4.5353504956793085,0.44665373744234355
0.785,1.5408512328940653,-3.02410222415887,20.013191118145258,0.7079744998500725,-502.2630296324096,-629.6278503989834,-9.600000000000001,-0.32024050538914295
0.79,1.6283606127439814,-3.0363030479195943,17.50187596998321,-2.4401647521448444,517.4054935615495,-2659.2910596127786,-9.600000000000001,-3.2569105269836762
