t[s],q_urdf_hip,q_urdf_knee,qd_urdf_hip,qd_urdf_knee,qdd_urdf_hip,qdd_urdf_knee,Tau_urdf_hip,Tau_urdf_knee
0.88,1.647663630687147,-2.2275728681113285,0.11940730116101173,2.2488258432101733,-89.17619292127392,33.79408631751403,-9.600000000000001,-0.10275049060806936
0.885,1.6460312623794435,-2.215483886768203,-0.32647366154071,2.417796268625069,-85.28489327644888,37.87305958029583,-9.46150688363638,-0.09704428317191728
0.89,1.642266771753331,-2.202448078957,-0.7528981252224998,2.607161562240661,-83.56020150558265,40.644665749711976,-9.459658176328354,-0.09477954332296483
0.895,1.6364132760926193,-2.188396154518129,-1.1706991321423568,2.8103848877741684,-81.54613548501288,42.39119284754349,-9.460889442307407,-0.09420257644771564
0.9,1.6285211270382938,-2.1732844502703004,-1.5784298108650963,3.02234084956575,-79.2674265834678,44.48556409399623,-9.464851337103532,-0.09413037143870943
0.905,1.618647292304394,-2.1570606069277063,-1.9747669467799684,3.24476866851884,-76.7643359756621,46.18271391546176,-9.471012591327298,-0.09510174414880737
0.91,1.6068543491487166,-2.1396821957406194,-2.3585886311354782,3.4756822374173786,-74.07511173439934,47.54174482062058,-9.478829659376334,-0.09698682784194725
0.915,1.5932095281710446,-2.12111524093253,-2.7289641955344015,3.713390961617827,-56.36942445692057,40.328108274540654,-8.565135203012494,-0.09495517069661662
0.92,1.5781554715487198,-2.101540083404188,-3.010811324464954,3.91503150566844,-44.769638494054334,32.6768040235967,-7.978425506335482,-0.09650375261509873
0.925,1.5619821739285562,-2.0811480057581755,-3.2346595240327383,4.078415529202527,-34.81646238494568,26.367097052599178,-7.455171577741737,-0.0970708848487474
0.93,1.5449384647126057,-2.0600967506654864,-3.408741843190106,4.2102510185378215,-26.34647731997279,20.770567313830355,-6.988417184167518,-0.09708520999875328
0.935,1.5272360935279663,-2.0385262313671833,-3.540474236927856,4.314103859660652,-19.187389550439548,15.810374694907921,-6.5719971425226795,-0.09657815509840247
0.94,1.5090540375701311,-2.016560452677085,-3.6364111915670216,4.393155738019705,-13.171309059900068,11.415607177114339,-6.200500122691403,-0.09561050015708451
0.945,1.4905426988531065,-1.9943092837821086,-3.7022677434049207,4.450233778995262,-8.141373661840362,7.519872798901204,-5.869162902300823,-0.09425777194225322
0.95,1.4718278257638522,-1.9718701180412013,-3.742974617850863,4.487833148181478,-3.9551315077039817,4.065488972710227,-5.573768020339354,-0.09259621455335629
0.955,1.4530140743583324,-1.9493293150499316,-3.7627502811039424,4.5081605982539585,-0.4858161231569511,1.0043721815823972,-5.310555903871954,-0.09069537605125289
0.96,1.4341881775232606,-1.9267634027283271,-3.765179367014384,4.513182464320889,2.377686096048137,-1.7031134626338371,-5.076154737520495,-0.08861518044993039
0.965,1.415421722816129,-1.9042400682180003,-3.753290941426297,4.5046669020653525,4.731635033984844,-4.09005759726449,-4.867526883588489,-0.08640554510293057
0.97,1.3967735589622654,-1.881818985123012,-3.729632770772736,4.484216618997653,6.658648820711846,-6.1848833178721065,-4.681928706248052,-0.08410724018239216
0.975,1.378291861308058,-1.8595525240872008,-3.6963395308415024,4.453292207162246,8.229101895774988,-8.012860469040731,-4.516880259128593,-0.08175321848567162
0.98,1.3600158911819344,-1.8374863845402472,-3.6551940252246955,4.413227909390746,9.502566424206861,-9.597165897997797,-4.370141692744514,-0.07937000200744264
0.985,1.3419774851984883,-1.8156601741188125,-3.607681196689225,4.365242084286923,10.529069977428207,-10.951331424500324,-4.2396940300503845,-0.07697228834781927
0.99,1.3242023059477703,-1.7941077469619926,-3.5550358501435655,4.310485431363965,11.352657171092233,-12.206074418737444,-4.123707978477643,-0.07466615191628581
0.995,1.3067109431106938,-1.7728604716457068,-3.4982725674152886,4.249455063257153,12.014800020279267,-13.175933544710631,-4.019831622977387,-0.07228635439477463
1.0,1.289519950259421,-1.7519425946489595,-3.438198570254554,4.18357539934947,12.545614618412856,-14.016700537861595,-3.9266258666885956,-0.06995462628890085
1.005,1.2726425977597158,-1.7313751351474136,-3.375470499941055,4.113491900309192,12.968043559231546,-14.72508504915578,-3.8428841837031964,-0.06766341368445615
1.01,1.2560894463357992,-1.711175802754631,-3.3106302847832927,4.039866478556484,13.301442302199916,-15.316169769938597,-3.767520834491723,-0.06541903676138129
1.015,1.2398688309568495,-1.6913593745893507,-3.2441230757899353,3.963285633056095,13.562054440901534,-15.80469738562482,-3.699559104742327,-0.06322677468296546
1.02,1.2239872669268526,-1.6719380638426198,-3.176312805999377,3.884262149346191,13.76352438384663,-16.20456819265621,-3.6381213021342846,-0.06109072384675102
1.025,1.2084497909948262,-1.6529218672852062,-3.1074951864052838,3.803239311482741,13.917339239451337,-16.528775458987752,-3.5824187525695224,-0.05901394101640971
1.03,1.1932602485325399,-1.634318890099298,-3.0379084924572672,3.720595437181645,14.033205933491217,-16.78937030393854,-3.531741932611582,-0.056998550391469054
1.035,1.1784215362076684,-1.6161356471564896,-2.9677424649742847,3.6366485885616893,14.119372481101948,-16.99746242008075,-3.4854508841014313,-0.05504583040907786
1.04,1.1639358081841782,-1.598377340760099,-2.897145604698034,3.551661279278124,14.182901582161207,-17.163252091468905,-3.4429660231077865,-0.05315628599652331
1.045,1.1498046526898311,-1.581048115652273,-2.8262310988694246,3.4658450215651864,14.229903900150703,-17.296087012361,-3.4037594174644936,-0.05132970896955026
1.05,1.1360292447827773,-1.564151292706348,-2.7550815814107352,3.3793645891850566,14.265737558457488,-17.4045370470252,-3.3673465696071463,-0.04956522751996474
1.055,1.1226104803046462,-1.547689583173459,-2.6837528956262378,3.2923419065778035,14.295179566540867,-17.496478161893606,-3.333278705593521,-0.047861342824853666
1.06,1.1095490953057863,-1.531665285581706,-2.612276999771985,3.2048595183506268,14.322586864963284,-17.579772783138992,-3.3011355461297804,-0.04621642273703732
1.065,1.096845774968784,-1.5160804822968115,-2.5406640674004337,3.1169606569788884,14.352730322436969,-17.69484066402822,-3.2705191790587764,-0.04465446347702218
1.07,1.0845012728801853,-1.5009380500159832,-2.468900417719756,3.028486456165646,14.373108185220815,-17.130904301583428,-3.2411141236992633,-0.04260578436631617
1.075,1.0725160984866358,-1.4862238903292444,-2.3970348787098947,2.9428319373477807,14.384389457280236,-17.284396599560182,-3.2150017488506837,-0.04122709022503894
1.08,1.060890533820019,-1.4719418405442692,-2.325112933323338,2.8564099569950314,14.374276457123415,-17.324066550064458,-3.1920100350518235,-0.0398537910171589
1.085,1.0496243260553988,-1.4580928924099095,-2.2532415529240524,2.7697896268719617,14.346963650424811,-17.333780840605755,-3.1718073999089413,-0.038548155969358004
1.09,1.0387167923726661,-1.4446772887834807,-2.1815067365465217,2.683120725285748,14.305281026694502,-17.321962342018196,-3.154078914918473,-0.037311940897782184
1.095,1.0281668907062809,-1.4316947342025454,-2.1099803332770444,2.5965109161870465,14.25162872401944,-17.292902897488602,-3.138542116092693,-0.03614381270177544
1.1,1.017973279748726,-1.419144502180996,-2.038722191510969,2.5100464043098625,14.18807751182544,-17.25023958819486,-3.1249445485682346,-0.03504214291871948
1.105,1.0081343707197454,-1.4070255261360873,-1.9677818057960885,2.423795208981756,14.116421695253791,-17.19713528425666,-3.113060493249983,-0.03400514294938875
1.11,0.9986483722239747,-1.3953364784601916,-1.89719969915413,2.3378095351791632,14.03822245412806,-17.136347918948445,-3.102688047004598,-0.033030909644868364
1.115,0.9895133292804377,-1.384075839469133,-1.8270085887074115,2.252127798211707,13.954843889661674,-17.070287036950845,-3.0936465643022757,-0.03211746143025243
1.12,0.9807271574250779,-1.373241957640807,-1.757234371071955,2.166776365665208,13.86748304757441,-17.001061282808337,-3.085774408202807,-0.031262767932995164
1.125,0.9722876726369029,-1.362833102331295,-1.687896957635007,2.081771061902407,13.777194962797864,-16.930518247125065,-3.0789269643523816,-0.03046477420024059
1.13,0.9641926177138577,-1.3528475099646313,-1.619010984609031,1.9971184733327108,13.684913580745956,-16.860277905547946,-3.072974879623702,-0.029721420441109668
1.135,0.956439685621461,-1.3432834245321963,-1.5505864184793394,1.9128170864870226,13.591469253451464,-16.791760721903188,-3.067802493781601,-0.029030658104346057
1.14,0.9490265402516057,-1.334139133104312,-1.4826290739710444,1.8288582855768842,13.497603381344163,-16.72621133040616,-3.063306438093643,-0.028390462983205893
1.145,0.9419508349575703,-1.3254129969460995,-1.4151410588070958,1.7452272316425201,13.403980668130771,-16.66471856861483,-3.0593943792975007,-0.027798845930935696
1.15,0.9352102291716106,-1.3171034787384184,-1.3481211571919438,1.6619036415362196,13.311199372768954,-16.60823250501926,-3.055983890950477,-0.027253861672587473
1.155,0.928802403361434,-1.3092091663295802,-1.281565162035302,1.5788624817676336,13.219799875444437,-16.557578994199844,-3.053001437068797,-0.026753616112413118
1.16,0.9227250725397038,-1.3017287933817132,-1.2154661643460352,1.4960745895734138,13.13027182098756,-16.51347219703257,-3.0503814552228263,-0.02629627245931054
1.165,0.916975998505159,-1.2946612572247846,-1.1498148069089609,1.4135072313857078,13.043060060759103,-16.476525422950658,-3.0480655280158317,-0.025880056425161228
1.17,0.9115530009638979,-1.2880056341893376,-1.0845995082522089,1.3311246070894076,12.958569581068218,-16.44726058443939,-3.046001633198941,-0.025503260691009923
1.175,0.9064539676540354,-1.2817611926543029,-1.0198066619724981,1.2488883070069192,12.877169580835414,-16.426116498539272,-3.044143463653562,-0.02516424878238063
1.18,0.901676863575675,-1.275927404017426,-0.9554208156720899,1.1667577273753846,12.799196842361539,-16.413456225838445,-3.0424498091549514,-0.02486145844735726
1.185,0.8972197394104655,-1.270503951771781,-0.8914248330419,1.0846904491289882,12.724958525585066,-16.409573602150658,-3.0408839922627253,-0.02459340458792383
1.19,0.8930807392005989,-1.2654907388516672,-0.8278000419733087,1.002642584022792,12.654734507402281,-16.414699091658463,-3.039413350896658,-0.024358681756291314
1.195,0.8892581073457321,-1.2608878933942125,-0.7645263709733837,0.9205690914909608,12.588779383156123,-16.429005072114478,-3.0380087601431645,-0.024155966192531155
1.2,0.8857501949678689,-1.2566957730488182,-0.7015824755726451,0.838424069078877,12.527324247508943,-16.4526106537578,-3.036644185564793,-0.023984017346968593
1.205,0.8825554656887266,-1.2529149679549145,-0.6389458558284671,0.7561610187807302,12.470578378106893,-16.48558613486341,-3.035296259610691,-0.02384167879739108
1.21,0.8796725008616758,-1.2495463024994178,-0.5765929654101576,0.6737330910993646,12.41873096060175,-16.52795721201221,-3.0339438714176388,-0.023727878433027292
1.215,0.8771000043013811,-1.2465908359591442,-0.514499312058925,0.5910933080547214,12.371953024281595,-16.579709098511103,-3.0325677578270747,-0.023641627724617285
1.22,0.8748368065595327,-1.244049862131143,-0.4526395483696906,0.5081947656002317,12.330399815223473,-16.640790771206298,-3.03115007893596,-0.02358201981625425
1.225,0.8728818688059969,-1.2419249080571175,-0.39098755070713664,0.4249908148051177,12.294213940928785,-16.711119686969937,-3.0296739532164674,-0.023548226028382947
1.23,0.871234286394004,-1.2402177319598462,-0.3295164823985776,0.3414352194542753,12.263529819419148,-16.790587530335642,-3.028122911905291,-0.023539490094599057
1.235,0.8698932922205973,-1.2389303205352966,-0.2681988346813422,0.25748228490993175,12.23848034289972,-16.87906796688094,-3.0264802033603675,-0.023555118953073235
1.24,0.8688582600489381,-1.2380648857942642,-0.20700643433185417,0.17308694820649156,12.219207405557597,-16.976428192089884,-3.024727821273396,-0.023594467939228817
1.245,0.8681287080556596,-1.2376238617422595,-0.14591039865570576,0.08820481040093431,12.205879469987849,-17.082547777449918,-3.0228450135872005,-0.023656916246441853
1.25,0.8677043030424315,-1.2376099013687951,-0.0848810026456128,0.0027920746928524337,12.198722714771918,-17.197352197920736,-3.020805770746957,-0.02374182423317999
1.255,0.8675848660904242,-1.2380258747842598,-0.023887390401470268,-0.08319468309293111,12.198080445981986,-17.320878103605423,-3.0185741686626115,-0.02384845402742358
1.26,0.8677703811429597,-1.23887487013617,0.0371030105070945,-0.16979907038205194,12.204537598676438,-17.4534145207424,-3.016094748839498,-0.02397580795725394
1.265,0.868261009628888,-1.2401602008348265,0.09812569718565459,-0.25706613973127185,12.219217715923548,-17.59584916163601,-3.013269722915451,-0.02412225223119177
1.27,0.8690571185511629,-1.2418854277461202,0.15922178445498122,-0.34504538225874765,12.244638124611754,-17.750516682822877,-3.00989314007315,-0.024284309653425925
1.275,0.870159343420013,-1.2440544175579455,0.2204449737700283,-0.43379796236508894,12.28797320562046,-17.91818559797491,-3.005385860223956,-0.024446843223903277
1.28,0.8715687676124605,-1.2466713619930474,0.28188483848949,-0.5233888870203597,11.410848332082992,-18.430758127184617,-3.0744751044828784,-0.026993501083975198
1.285,0.8732634630071888,-1.2497490753676197,0.33893907894565606,-0.6155426749144445,11.43324995870745,-18.586533326284098,-3.0720631385579296,-0.02724686988461562
1.29,0.8752439896448675,-1.2532914520615832,0.39610532753573086,-0.7084753387927069,11.45054613933138,-18.674301400912555,-3.070177570236477,-0.027485810073360657
1.295,0.8775107799300286,-1.257300686276607,0.4533580570322117,-0.8018468430047395,11.465034961826348,-18.768410463205214,-3.0688058297327085,-0.027767372012048708
1.3,0.8800641960832658,-1.2617791307390642,0.5106832306474361,-0.8956888924914674,11.476614755650132,-18.86864913623947,-3.067941657421051,-0.028091766190998284
1.305,0.8829045275994706,-1.2667292914156152,0.5680663032409483,-0.9900321353101706,11.485071028570758,-18.974101562407554,-3.0675865540883684,-0.02845887510634334
1.31,0.8860319858855259,-1.272153804616766,0.6254916572110724,-1.0849026402301734,11.490094766147308,-19.0837959912144,-3.0677502171724864,-0.028868747572572455
1.315,0.8894466965349455,-1.2780554127031079,0.6829421298839116,-1.1803216172683606,11.491281200671096,-19.196706365449927,-3.0684509553488386,-0.02932159527300033
1.32,0.8931486892086807,-1.2844369384338863,0.7403985347470585,-1.2763051461556663,11.488128729882362,-19.31175307419028,-3.0697161305351273,-0.029817786925771785
1.325,0.8971378850950651,-1.2913012579767287,0.7978391772768741,-1.3728639085684804,11.480038768799602,-19.427832275188507,-3.071582625562042,-0.030357862777371278
1.33,0.9014140819451897,-1.2986512733115894,0.8552393700249206,-1.4700030669721567,11.466455254602124,-19.54902441077695,-3.074097288468688,-0.030946553058883247
1.335,0.905976940171334,-1.3064900142418256,0.9125716452288714,-1.567748186047266,11.451045506319304,-19.841463577339823,-3.0773140587016865,-0.03171420565468847
1.34,0.9108260745299477,-1.3148247917469118,0.9698268717227418,-1.6669555010172121,11.419769415925373,-19.820848573255944,-3.0812271746265814,-0.032287772937233825
1.345,0.9159607031189358,-1.3236550904515103,1.0269257177976276,-1.7660597409196896,11.397233620528027,-20.397264300520305,-3.085966756915583,-0.03337258561140447
1.35,0.9213802625436182,-1.3329953207497196,1.083911884936467,-1.868046059641837,11.345153418699113,-20.236150384755092,-3.0914278253854053,-0.033938085028364144
1.355,0.9270834507991502,-1.3428414547932066,1.140637651106403,-1.9692268086973854,11.305983339346085,-20.84315811288309,-3.097819644680199,-0.03514932376359396
1.36,0.9330692886338003,-1.3532086677762194,1.1971675669300215,-2.0734425966025625,11.231412269199609,-20.548937919338186,-3.105046729652344,-0.03571639853726553
1.365,0.9393359117710625,-1.3640896041933213,1.2533246274524197,-2.1761872834203695,11.197871357448207,-22.18416309974566,-3.1133916640223815,-0.03783666838126708
1.37,0.9458824816884872,-1.3755251446772077,1.3093139834849443,-2.2871080967772928,11.079579398068631,-21.263936265366738,-3.1223820413671484,-0.038032978592362834
1.375,0.9527060410873682,-1.3874922835551458,1.3647118797762123,-2.3934277755875994,10.962392830230101,-20.443832653396726,-3.1325871534736507,-0.03834947766334935
1.38,0.9598036603038339,-1.3999705182350375,1.4195238432931465,-2.495646935978357,10.839873016599995,-19.748370533794514,-3.144587111621606,-0.03881853937782209
1.385,0.9671722763429144,-1.412942462162421,1.4737232078160816,-2.594388785476671,10.704867880253516,-19.162706533000915,-3.158909700289697,-0.0394405511643822
1.39,0.9748085140766628,-1.4263934737382815,1.5272475467496902,-2.6902023151721375,10.550818169915146,-18.67147834372588,-3.1760398675054478,-0.04021376049143824
1.395,0.9827085222627968,-1.4403112722590403,1.5800016372267995,-2.7835597041517706,10.37189398168374,-18.268339301092624,-3.1964301080039568,-0.04114192718430711
1.4,0.9908678277970968,-1.4546857792495254,1.631861106860004,-2.8749013980970015,10.162641741043728,-17.94872574416661,-3.220506814902186,-0.04222894230327646
1.405,0.9992811993740528,-1.4695090043714494,1.6826743153912003,-2.96464502438481,9.917937156011249,-17.71207981589089,-3.2486757910904913,-0.0434807248423907
1.41,1.0079425193795724,-1.4847750314769836,1.7322640011039163,-3.053205421106856,9.632831292196556,-17.56048572060206,-3.2813261104966895,-0.04490431623076406
1.415,1.0168446601676266,-1.5004800707138288,1.7804281576108518,-3.141007847369048,9.291745097228727,-17.014947797774425,-3.318835998489404,-0.046127014932189445
1.42,1.0259790945839276,-1.5166104836326466,1.8268868832601985,-3.2260825837635507,8.915554532725082,-17.038752136822154,-3.3617850218927168,-0.047907787587194876
1.425,1.0353364178650153,-1.5331668653413855,1.8714646562175565,-3.3112763417477895,8.481844254423777,-17.175725420531307,-3.410542811241948,-0.04989884412887393
1.43,1.0449057872546281,-1.5501526401713333,1.913873877922559,-3.397154965989549,7.98801441582674,-17.57384278698953,-3.4654579123261025,-0.0522197756402485
1.435,1.0546748570075466,-1.5675777610557946,1.953813950583709,-3.485024176892249,7.4017638528964085,-17.061220450350675,-3.526816372795938,-0.053946694950206396
1.44,1.0646289708605183,-1.5854294124361215,1.99082277059433,-3.570330276065361,6.748867706636531,-16.525348420509715,-3.59528286153926,-0.055771355822373206
1.445,1.074751806410749,-1.6036941975118741,2.024567110046135,-3.652957015150516,6.0204249974403865,-15.916839864223675,-3.6715741161736988,-0.05766048289388696
1.45,1.0850251525913952,-1.6223569035694807,2.054669236129206,-3.7325412115212924,5.208406553824943,-15.229129704453726,-3.7564632139833805,-0.05961414160542716
1.455,1.0954287089422756,-1.641400337855297,2.0807112701760646,-3.808686857163275,4.304005672393714,-14.455459484801793,-3.850780254800276,-0.061632435710526574
1.46,1.105939865442286,-1.6608051586141954,2.1022313000021007,-3.8809641517796822,3.2976252655987537,-13.58885737034899,-3.9554096168402335,-0.0637154280876822
1.465,1.1165334625822096,-1.6805497007936894,2.1187194279846984,-3.948908435898791,2.178903822483562,-12.621744987938314,-4.071282967041255,-0.06586270316595283
1.47,1.1271815323269394,-1.7006097865845837,2.1296139489459707,-4.012017158178858,0.9305356299629466,-11.21299506072404,-4.199368200178368,-0.06780765096254068
1.475,1.1378528654726365,-1.7209501972382697,2.134266629139407,-4.068082130737193,-0.4420762005549932,-9.956552178172217,-4.340779146343722,-0.07002619693890791
1.48,1.1485131467245402,-1.7415395216828902,2.132056250380711,-4.117864888924077,-1.9617450592106707,-8.554520040190823,-4.496510817226444,-0.07228973730297003
1.485,1.1591243843621906,-1.7623427091151695,2.1222475275300816,-4.160637486455854,-3.6393474673833452,-7.018910223375883,-4.6675138651990125,-0.07461090506147529
1.49,1.1696446383263879,-1.7833213692898564,2.1040507928394465,-4.1957320349373814,-5.486690257950613,-5.288330567964863,-4.854639855281208,-0.07694200075333833
1.495,1.1800277250483613,-1.8044322377157596,2.076617344394663,-4.222173685180613,-7.452876205872371,-6.352215451311281,-5.057948473142751,-0.08166565135671305
1.5,1.1902244898805012,-1.8257019115222886,2.0393529664279817,-4.253934761305794,-9.691035197164979,-3.9351581875225747,-5.274391849112686,-0.0837248603080139
1.505,1.2001789788488935,-1.8470699642768467,1.9908977936784304,-4.273610550911623,-12.074262204693241,-1.6602652897980192,-5.50553693466091,-0.08599566316802894
1.51,1.2098316112792182,-1.8684795236563068,1.9305264860649607,-4.281911875892005,-14.625820111638632,1.079055951774535,-5.752013227913246,-0.08799877415334029
1.515,1.2191185982246326,-1.889862106628006,1.8573973890829008,-4.27651659433985,-17.32239612966407,3.3278164425305476,-6.014151292884587,-0.0904985214204827
1.52,1.227972525285505,-1.9111614941794486,1.7707854121744488,-4.259877510288516,-20.180840877923174,5.589639065958181,-6.291451274981173,-0.09308626228740055
1.525,1.2363219313438778,-1.9323211407450536,1.6698812116745947,-4.231929313120992,-23.23574897091021,10.370976045531336,-6.583570623877671,-0.09373902599929751
1.53,1.2440904436981448,-1.9532215129045347,1.553702470853386,-4.180074431896228,-31.292358011967053,318.4322471662817,-6.893607026822832,0.14976650356974155
1.535,1.2510766471298,-1.9661610793149749,1.3972406863310434,-2.587913282088043,-16.982675282460036,21.12084981528571,-6.583967833619758,-0.08278388210200979
1.54,1.2576382836796145,-1.9785726244916755,1.3123273099628907,-2.4823090353401267,-14.543527456587071,17.150827147329665,-6.317917440836784,-0.08166546792606386
1.545,1.2638363320418184,-1.9905553990009643,1.2396096724407963,-2.396554901857761,-12.436228215366441,15.642797159820304,-6.083690629109869,-0.07919206450140848
1.55,1.269723474696073,-2.0021471035907488,1.1774285308509125,-2.3183409179569208,-10.56262091161193,14.257919246431896,-5.877437211384949,-0.07715499151986431
1.555,1.2753465518236324,-2.0133823602071397,1.1246154255118566,-2.2470513232782237,-8.893915259094797,12.967070269821932,-5.695366114680437,-0.07549852137385502
1.56,1.2807472810644935,-2.0242934400730044,1.0801458481722128,-2.1822159731729744,-7.403436710049277,11.764539798856603,-5.53399959954865,-0.0741573007271116
1.565,1.285962924381083,-2.0349104064487085,1.0431286633178836,-2.1233932751408116,-6.071416874329543,10.646264214015943,-5.390717494914486,-0.07308148472914511
1.57,1.2910267822680024,-2.045261216222571,1.0127715773838644,-2.0701619547724674,-4.878684694641834,9.6070541365481,-5.26307278910303,-0.07222744940511391
1.575,1.2959686730284545,-2.055371849645303,0.9883781520904096,-2.0221266845464014,-3.807715738321349,8.638487494681002,-5.148887067431252,-0.0715605156977564
1.58,1.300815370885055,-2.065266520881761,0.9693395713200891,-1.978934247291579,-2.8462828468857424,7.971223780313466,-5.046223810177393,-0.07085821038075257
1.585,1.3055909116587712,-2.0749619115223426,0.9551081547432277,-1.9390781281163145,-1.9719890710989603,7.126337677211126,-4.9535699089871255,-0.070479370657952
1.59,1.310317152692698,-2.084479143718478,0.9452482067853849,-1.90344643922707,-1.1784068274548645,6.337887677091544,-4.869372078262858,-0.07020749813343496
1.595,1.3150139335416111,-2.0938379287190565,0.9393561697826077,-1.8717570001157362,-0.4533809239665061,5.597178901867522,-4.792242857898145,-0.07002558844007095
1.6,1.3196993798517629,-2.103056784242351,0.9370892620303339,-1.8437711046588778,0.21367268649055404,4.897969623492628,-4.720987088943242,-0.06991840933403506
1.605,1.3243901679620589,-2.112153190519211,0.9381576220591773,-1.81928125537191,0.8312356581417362,4.235218865259014,-4.654654352234098,-0.06987413855741993
1.61,1.3291017369454103,-2.121143716317474,0.9423137966703069,-1.7981051596526367,1.4066662901893778,3.6042154814888363,-4.592433569248025,-0.06988332581982916
1.615,1.3338484725662116,-2.130044136720606,0.9493471241602577,-1.7800840806264928,1.9442537760573941,3.0026606340124715,-4.533843119396149,-0.06993994692868157
1.62,1.33864381451017,-2.1388694905986494,0.9590683887916815,-1.7650707756086699,2.4473698815628495,2.4286910247921583,-4.478507212205116,-0.07003950369435154
1.625,1.343500340678446,-2.1476341271906687,0.9713052336552009,-1.7529273184038976,2.9186254769372226,1.873613711272526,-4.426147285828446,-0.07018471703982197
1.63,1.3484298324594033,-2.156351923428343,0.9858983561914447,-1.7435592475348916,5.264328086130263,-0.0029212906773921077,-4.187553717196989,-0.0686617694292579
1.635,1.3534909324179325,-2.1650697926848212,1.0122199917058212,-1.7435738512956382,4.236088799068057,0.519699092806519,-4.285714498168039,-0.07023275325828295
1.64,1.358657934569264,-2.17377466944977,1.0334004302663031,-1.7409753529897691,3.1887790612173603,1.1115965468147522,-4.382274360284077,-0.07170406128708787
1.645,1.363904656167293,-2.182451756285894,1.0493443196058034,-1.7354173672246953,2.072155738610263,1.7750132353579033,-4.482180881957904,-0.07314419218533777
1.65,1.3692031816262242,-2.191084467775006,1.0597050917862696,-1.72654229782242,6.380620283136977,-1.5808954889396603,-4.052625482536112,-0.07007944983466297
1.655,1.3746612225603827,-2.199756701632441,1.0916081868316934,-1.7344467714870326,6.702742584600287,-2.028218172327115,-4.016389810675001,-0.07051691608557904
1.66,1.3802868320253374,-2.2084796409240126,1.1251218929909657,-1.7445878583143588,7.000530449315875,-2.428742796019719,-3.982190051125183,-0.07096918476988794
1.665,1.3860874547156015,-2.217263298763871,1.1601245380528007,-1.756731567971653,7.2727019177615375,-2.796786400638041,-3.9501835705200996,-0.07145091611890515
1.67,1.3920698949156298,-2.226116876240587,1.1964880400056739,-1.7707154953431714,7.517369424837739,-3.128875714316564,-3.9205283511154905,-0.07196221678980128
1.675,1.3982402693106766,-2.2350486755853423,1.2340748790093437,-1.7863598689510378,7.732824700010724,-3.4213925643775553,-3.8933454296307874,-0.07250241851025906
1.68,1.4046039642800139,-2.244066009717592,1.2727389938674805,-1.803466826449967,7.918148454194693,-3.668319659217701,-3.868657911849731,-0.07306735416064727
1.685,1.4111656129146875,-2.2531750518127285,1.3123297269346927,-1.8218084190272326,8.075552763139626,-3.8741233760966622,-3.8461968463888234,-0.07365707672935715
1.69,1.4179291503193923,-2.262380946961525,1.3527074809409676,-1.8411790297593216,8.210471716683742,-4.0403696352366865,-3.8253879071952688,-0.07426489980754597
1.695,1.424897949464701,-2.2716878513180734,1.3937598290617252,-1.8613808713096436,8.333688518635086,-3.9948995944170633,-3.804968421090882,-0.07473294497061961
1.7,1.4320750907671187,-2.281094628127163,1.4354282604835544,-1.881355361817974,-36.913259596557964,33.84738496706751,-7.767970138107591,-0.10091422756882854
1.705,1.438329400501106,-2.2896552202735396,1.2508619467974507,-1.7121184292753444,-37.14769308239943,34.515904255348005,-7.673615663368421,-0.09849676834596152
1.71,1.44365501783,-2.297352914768185,1.0651234657787938,-1.5395388989290022,-37.65614081079616,34.93449073932504,-7.619779459289861,-0.0969351521035871
1.715,1.4480392315623671,-2.304177246946984,0.8768427464734383,-1.3648664357598255,-38.48692484410981,35.5221346771948,-7.6095641262655755,-0.09592553860187719
1.72,1.4514612721005027,-2.3101135257111465,0.684408107627098,-1.187255752832545,-39.678011821982864,36.31740165684039,-7.646364092364221,-0.09548234878418063
1.725,1.4538913622745755,-2.315141869387582,0.4860180348145808,-1.005668735287138,-41.262326384278595,37.37832580665736,-7.733796450927817,-0.09561187264100153
1.73,1.455289894226773,-2.319235754875626,0.27970639043947115,-0.818777097608771,-43.25907584389006,38.63047291283476,-7.875353860665972,-0.09643266164845321
1.735,1.4556069492286323,-2.3223638785034524,0.06341100037186931,-0.6256247255652726,-45.67252880684987,40.71079885422705,-8.073422577437595,-0.09747405045940846
1.74,1.4547821909659144,-2.324474232124583,-0.16495165254358102,-0.4220707242261743,-48.19540790766632,42.29046463077543,-8.30773778478795,-0.09956251010622591
1.745,1.4527525474730116,-2.325527324104646,-0.405928698580582,-0.2106183960125297,-50.75339341733638,43.95085143825702,-8.57569453940828,-0.10221584558269137
1.75,1.4494540691259448,-2.32548164478482,-0.6596956694133851,0.00913586396512825,-53.263996781411606,45.60224627505147,-8.875734696877805,-0.10551763144332583
1.755,1.4448239908560485,-2.3242959093069935,-0.9260156539792606,0.2371470955653116,-55.64253014173937,47.19372236928348,-9.20624822175197,-0.10951760266991725
1.76,1.4388028493461207,-2.32193033078279,-1.2042283019855473,0.4731157048406358,-57.803016680587916,48.703902803306164,-9.565371661794673,-0.11423335035722583
1.765,1.4313366324504297,-2.3183471547153522,-1.4932433791381767,0.7166352134875577,-55.78239534816248,47.98485928669902,-9.599906200620545,-0.11646875254357368
1.77,1.4224758557186994,-2.31356435718983,-1.772155346346093,0.9565595051044609,-52.989463938350355,46.32001587135005,-9.600000000000001,-0.1191299088583903
