time,x,y,xd,yd,zdd,h,q1,q2,q1d,q2d,tau1,tau2,Fx,Fy,Fz,basepos,basepos_desired
0.0014285714285714286,0.2511703176953811,-0.0011345360839407348,8.875098253996313e-08,-8.192115841243114e-08,0.0,0.2511703176953811,-0.8964198657500071,1.783805794860055,-3.82780511974532e-08,-5.725540935109707e-07,1.275737367589555,4.722162462507789,22.619959898402595,-103.50649141289705,-201.1284783811731,0.25643399727041316,0.4
0.002857142857142857,0.24997274018032628,-0.00037236906117954494,-0.8404114830684527,0.5309781986730198,0.0,0.24997274018032628,-0.8972408415099087,1.7915024078758204,-0.5746830319311426,5.387629111035757,-0.17276516975831765,-12.0,0.0,0.0,0.0,0.2564099909166173,0.4
0.004285714285714286,0.24996948165018487,-0.0004569606807250104,-0.002290998955764907,-0.05921337778265055,0.0,0.24996948165018487,-0.8975892532870292,1.791522378884535,-0.24388824398438447,0.013979706100228029,0.022556355161053598,-12.0,59.71673863755535,-9.106887079184025,-126.44951532627611,0.2564494572824254,0.4
0.005714285714285714,0.25003403242983224,-0.000506200383074723,0.04517840034232365,-0.03447666756730135,0.0,0.25003403242983224,-0.8975786801055714,1.7911083138747825,0.007401227020496837,-0.28984550682670474,0.014718222825496464,-12.0,82.78447412165218,1.098589924598714,-110.97597015353011,0.2565483892944265,0.4
0.007142857142857143,0.25016569403879435,-0.000530358107911022,0.09214672523004008,-0.01691917765694408,0.0,0.25016569403879435,-0.8972522583984869,1.790264468493122,0.22849519495919002,-0.5906917671624932,0.009083692138998139,-12.0,82.9230111220714,1.0156440240092144,-100.55219880083797,0.25670706367130275,0.4
0.008571428571428572,0.25036395113211407,-0.0005369370476554225,0.13874453548557963,-0.004608595871453479,0.0,0.25036395113211407,-0.8966414498656381,1.788993654238625,0.42756597299414256,-0.8895699781477635,0.0050646211520992855,-12.0,83.03415385992061,0.9563216924368706,-90.32267713747427,0.2569257888262911,0.4
0.01,0.25062843263700735,-0.0005313714732456398,0.18507394393224574,0.0039005659029116013,0.0,0.25062843263700735,-0.8957689195122812,1.7872975325958451,0.6107712473498346,-1.187285149945966,0.0022198649754542436,-12.0,83.12742406542662,0.9174431092149188,-80.2916200827245,0.25720488510899553,0.4
0.011428571428571429,0.25095888092038976,-0.0005175556878241894,0.23121481819433093,0.009684632743004296,0.0,0.25095888092038976,-0.894650724335926,1.7851768291151866,0.7827366234486945,-1.4844924364610002,0.0002199387344420817,-12.0,83.21027727584774,0.8962200440986293,-70.4618223564347,0.25754467233775,0.4
0.012857142857142857,0.25135512771462865,-0.0004982438498153108,0.27722982064224166,0.01354078023684667,0.0,0.25135512771462865,-0.893297973048425,1.7826314898967797,0.9469259012507125,-1.781737452884892,-0.0011800480693845003,-12.0,83.28849915209044,0.8902817533990679,-60.83463632442702,0.25794546240721467,0.4
0.014285714285714285,0.2518170754944011,-0.0004753512480459854,0.32316838554600924,0.016055759136407124,0.0,0.2518170754944011,-0.8917180805729665,1.7796607961711866,1.1059247328209223,-2.079485607915162,-0.002161082277916998,-12.0,83.36655206980676,0.8976556115942613,-51.41010077142041,0.2584075553936709,0.4
0.015714285714285715,0.25234468319228565,-0.00045018052095049943,0.36906983800696147,0.017658258319133452,0.0,0.25234468319228565,-0.8899157124678796,1.7762634476939043,1.2616576735608946,-2.3781439340975403,-0.002856033807046893,-12.0,83.44785636665004,0.9167359862607319,-42.18712021252737,0.25893123803195217,0.4
0.017142857142857144,0.25293795533208613,-0.000423590840226723,0.4149658260035428,0.0186587110688943,0.0,0.25293795533208613,-0.8878934924700241,1.77243762249521,1.4155539984988095,-2.678077639086,-0.0033616751072448976,-12.0,83.53501789054854,0.9462461571567604,-33.16365188097479,0.2595167837630153,0.4
