time,shoulder_pos,shoulder_vel,shoulder_torque,elbow_pos,elbow_vel,elbow_torque
3.381120920181274414e+00,1.009864957656219531e+00,-1.549450549450547499e+00,3.560439560439547790e-01,-2.120279240100714446e+00,2.098901098901102102e+00,1.037802197802197668e+01
3.382853269577026367e+00,1.006950484473946972e+00,-1.615384615384613198e+00,7.076923076923087308e-01,-2.114450293736169328e+00,2.538461538461540101e+00,1.038681318681318544e+01
3.384283065795898438e+00,1.004036011291674413e+00,-1.087912087912087600e+00,7.340659340659350107e-01,-2.111535820553896770e+00,3.175824175824175200e+00,1.056263736263736419e+01
3.385763168334960938e+00,1.004036011291674413e+00,-9.780219780219781001e-01,7.428571428571437707e-01,-2.105706874189365863e+00,3.241758241758240899e+00,1.095824175824175839e+01
3.387131929397583008e+00,1.001121538109401854e+00,-6.483516483516496010e-01,5.230769230769247713e-01,-2.102792401007093304e+00,3.307692307692306599e+00,1.085274725274725327e+01
3.388564109802246094e+00,1.001121538109401854e+00,-2.747252747252773020e-01,2.153846153846146194e-01,-2.096963454642562397e+00,2.934065934065934300e+00,1.057142857142857295e+01
3.390153169631958008e+00,1.001121538109401854e+00,-5.164835164835182013e-01,9.230769230769197975e-02,-2.091134508278017279e+00,3.131868131868131400e+00,1.053626373626373791e+01
3.391656637191772461e+00,1.001121538109401854e+00,-4.505494505494525015e-01,-2.505494505494496593e-01,-2.088220035095744720e+00,3.307692307692306599e+00,1.070329670329670435e+01
3.393321752548217773e+00,9.982070649271435059e-01,-6.483516483516496010e-01,-5.582417582417598112e-01,-2.082391088731213813e+00,3.637362637362635098e+00,1.112527472527472483e+01
3.394938707351684570e+00,9.982070649271435059e-01,-7.802197802197810006e-01,-8.923076923076926903e-01,-2.076562142366668695e+00,3.307692307692306599e+00,1.090549450549450583e+01
3.396737337112426758e+00,9.952925917448709470e-01,-1.417582417582416099e+00,-8.043956043956050905e-01,-2.070733196002137788e+00,3.439560439560437999e+00,1.032527472527472412e+01
3.398342609405517578e+00,9.923781185625983881e-01,-1.549450549450547499e+00,-9.010989010989014503e-01,-2.064904249637592670e+00,3.769230769230766498e+00,1.051868131868132039e+01
3.399960279464721680e+00,9.894636453803258291e-01,-2.384615384615386802e+00,-6.285714285714298910e-01,-2.056160830090789204e+00,4.274725274725277302e+00,1.096703296703296715e+01
3.401596546173095703e+00,9.865491721980674811e-01,-2.450549450549452501e+00,-5.846153846153860911e-01,-2.050331883726258297e+00,4.142857142857145902e+00,1.087912087912087955e+01
3.403045654296875000e+00,9.836346990157949222e-01,-2.318681318681321102e+00,-4.791208791208774187e-01,-2.044502937361713180e+00,4.010989010989014503e+00,1.049230769230769056e+01
3.404669523239135742e+00,9.778057526512498043e-01,-2.560439560439562001e+00,-3.120879120879109792e-01,-2.038673990997182273e+00,4.142857142857145902e+00,1.063296703296703427e+01
3.406283617019653320e+00,9.748912794689914563e-01,-2.384615384615386802e+00,-2.417582417582408993e-01,-2.032845044632637155e+00,4.406593406593408702e+00,1.107252747252747227e+01
3.407650470733642578e+00,9.719768062867188974e-01,-2.318681318681321102e+00,7.472527472527445980e-02,-2.024101625085833689e+00,4.274725274725277302e+00,1.084395604395604451e+01
3.409126758575439453e+00,9.690623331044463384e-01,-2.494505494505496301e+00,1.274725274725270197e-01,-2.018272678721288571e+00,4.340659340659343002e+00,1.029010989010988908e+01
3.410629034042358398e+00,9.632333867399154315e-01,-2.318681318681321102e+00,6.593406593406569982e-02,-2.012443732356757664e+00,4.648351648351649601e+00,1.062417582417582551e+01
3.412153244018554688e+00,9.632333867399154315e-01,-1.857142857142854098e+00,1.186813186813182597e-01,-2.003700312809954198e+00,4.780219780219781001e+00,1.108131868131868103e+01
3.413929462432861328e+00,9.574044403753703136e-01,-1.549450549450547499e+00,3.032967032967022192e-01,-1.997871366445409080e+00,4.714285714285715301e+00,1.050109890109890287e+01
3.415585279464721680e+00,9.574044403753703136e-01,-1.417582417582416099e+00,-1.802197802197795795e-01,-1.989127946898605614e+00,4.912087912087912400e+00,1.059780219780219923e+01
3.417168378829956055e+00,9.544899671930977547e-01,-1.615384615384613198e+00,-1.538461538461532996e-01,-1.980384527351802149e+00,4.978021978021978100e+00,1.109890109890109855e+01
3.418705463409423828e+00,9.515754940108394067e-01,-1.747252747252744598e+00,-6.637362637362649309e-01,-1.971641107804984472e+00,5.109890109890109500e+00,1.061538461538461675e+01
3.420307874679565430e+00,9.486610208285668477e-01,-1.989010989010985497e+00,-9.010989010989014503e-01,-1.965812161440453565e+00,5.043956043956043800e+00,1.056263736263736419e+01
3.421939849853515625e+00,9.457465476462942888e-01,-2.186813186813189702e+00,-9.890109890109890500e-01,-1.957068741893650099e+00,5.219780219780218999e+00,1.109010989010988979e+01
